Date,Time,Time since 1970-01-01T00:00:00Z,,t,,I,
2026-03-17,15:23:34.581151,1773757414.581151,s,348.260031,s,12.16,mV
2026-03-17,15:23:34.847269,1773757414.847269,s,348.526149,s,12.16,mV
2026-03-17,15:23:35.081480,1773757415.08148,s,348.76036,s,12.16,mV
2026-03-17,15:23:35.347604,1773757415.347604,s,349.026484,s,13.8,mV
2026-03-17,15:23:35.581806,1773757415.581806,s,349.260686,s,13.8,mV
2026-03-17,15:23:35.847959,1773757415.847959,s,349.526839,s,11.86,mV
2026-03-17,15:23:36.082234,1773757416.082234,s,349.761114,s,11.86,mV
2026-03-17,15:23:36.348294,1773757416.348294,s,350.027174,s,15.09,mV
2026-03-17,15:23:36.582681,1773757416.582681,s,350.261561,s,15.09,mV
2026-03-17,15:23:36.848898,1773757416.848898,s,350.527778,s,11.47,mV
2026-03-17,15:23:37.083004,1773757417.083004,s,350.761884,s,11.47,mV
2026-03-17,15:23:37.349315,1773757417.349315,s,351.028195,s,11.47,mV
2026-03-17,15:23:37.583319,1773757417.583319,s,351.262199,s,13.06,mV
2026-03-17,15:23:37.849800,1773757417.8498,s,351.52868,s,13.06,mV
2026-03-17,15:23:38.083633,1773757418.083633,s,351.762513,s,12.88,mV
2026-03-17,15:23:38.350247,1773757418.350247,s,352.029127,s,12.88,mV
2026-03-17,15:23:38.583966,1773757418.583966,s,352.262846,s,12.88,mV
2026-03-17,15:23:38.850715,1773757418.850715,s,352.529595,s,12.89,mV
2026-03-17,15:23:39.084216,1773757419.084216,s,352.763096,s,12.89,mV
2026-03-17,15:23:39.351177,1773757419.351177,s,353.030057,s,12.02,mV
2026-03-17,15:23:39.584537,1773757419.584537,s,353.263417,s,12.02,mV
2026-03-17,15:23:39.851602,1773757419.851602,s,353.530482,s,11.61,mV
2026-03-17,15:23:40.084862,1773757420.084862,s,353.763742,s,11.61,mV
2026-03-17,15:23:40.352100,1773757420.3521,s,354.03098,s,11.61,mV
2026-03-17,15:23:40.585124,1773757420.585124,s,354.264004,s,11.61,mV
2026-03-17,15:23:40.852554,1773757420.852554,s,354.531434,s,11.61,mV
2026-03-17,15:23:41.085392,1773757421.085392,s,354.764272,s,11.39,mV
2026-03-17,15:23:41.352990,1773757421.35299,s,355.03187,s,11.39,mV
2026-03-17,15:23:41.585861,1773757421.585861,s,355.264741,s,11.39,mV
2026-03-17,15:23:41.853216,1773757421.853216,s,355.532096,s,11.39,mV
2026-03-17,15:23:42.086320,1773757422.08632,s,355.7652,s,11.39,mV
2026-03-17,15:23:42.353621,1773757422.353621,s,356.032501,s,9.76,mV
2026-03-17,15:23:42.586768,1773757422.586768,s,356.265648,s,9.76,mV
2026-03-17,15:23:42.853936,1773757422.853936,s,356.532816,s,9.76,mV
2026-03-17,15:23:43.087193,1773757423.087193,s,356.766073,s,9.76,mV
2026-03-17,15:23:43.354149,1773757423.354149,s,357.033029,s,9.76,mV
2026-03-17,15:23:43.587528,1773757423.587528,s,357.266408,s,9.43,mV
2026-03-17,15:23:43.854583,1773757423.854583,s,357.533463,s,9.43,mV
2026-03-17,15:23:44.087847,1773757424.087847,s,357.766727,s,9.38,mV
2026-03-17,15:23:44.354917,1773757424.354917,s,358.033797,s,9.38,mV
2026-03-17,15:23:44.588289,1773757424.588289,s,358.267169,s,11.34,mV
2026-03-17,15:23:44.855317,1773757424.855317,s,358.534197,s,11.34,mV
2026-03-17,15:23:45.088648,1773757425.088648,s,358.767528,s,11.34,mV
2026-03-17,15:23:45.355629,1773757425.355629,s,359.034509,s,11.05,mV
2026-03-17,15:23:45.589096,1773757425.589096,s,359.267976,s,11.05,mV
2026-03-17,15:23:45.856035,1773757425.856035,s,359.534915,s,11.49,mV
2026-03-17,15:23:46.089310,1773757426.08931,s,359.76819,s,11.49,mV
2026-03-17,15:23:46.356417,1773757426.356417,s,360.035297,s,11.75,mV
2026-03-17,15:23:46.589734,1773757426.589734,s,360.268614,s,11.75,mV
2026-03-17,15:23:46.856730,1773757426.85673,s,360.53561,s,11.75,mV
2026-03-17,15:23:47.090206,1773757427.090206,s,360.769086,s,11.75,mV
2026-03-17,15:23:47.357036,1773757427.357036,s,361.035916,s,11.75,mV
2026-03-17,15:23:47.590651,1773757427.590651,s,361.269531,s,12.11,mV
2026-03-17,15:23:47.857270,1773757427.85727,s,361.53615,s,12.11,mV
2026-03-17,15:23:48.091061,1773757428.091061,s,361.769941,s,11.81,mV
2026-03-17,15:23:48.357600,1773757428.3576,s,362.03648,s,11.81,mV
2026-03-17,15:23:48.591269,1773757428.591269,s,362.270149,s,11.81,mV
2026-03-17,15:23:48.857987,1773757428.857987,s,362.536867,s,11.8,mV
2026-03-17,15:23:49.091715,1773757429.091715,s,362.770595,s,11.8,mV
2026-03-17,15:23:49.358418,1773757429.358418,s,363.037298,s,11.88,mV
2026-03-17,15:23:49.592130,1773757429.59213,s,363.27101,s,11.88,mV
2026-03-17,15:23:49.858704,1773757429.858704,s,363.537584,s,11.9,mV
2026-03-17,15:23:50.092464,1773757430.092464,s,363.771344,s,11.9,mV
2026-03-17,15:23:50.358901,1773757430.358901,s,364.037781,s,11.9,mV
2026-03-17,15:23:50.592876,1773757430.592876,s,364.271756,s,11.59,mV
2026-03-17,15:23:50.859362,1773757430.859362,s,364.538242,s,11.59,mV
2026-03-17,15:23:51.093147,1773757431.093147,s,364.772027,s,11.53,mV
2026-03-17,15:23:51.359569,1773757431.359569,s,365.038449,s,11.53,mV
2026-03-17,15:23:51.593473,1773757431.593473,s,365.272353,s,11.53,mV
2026-03-17,15:23:51.860085,1773757431.860085,s,365.538965,s,11.0,mV
2026-03-17,15:23:52.093799,1773757432.093799,s,365.772679,s,11.0,mV
2026-03-17,15:23:52.360534,1773757432.360534,s,366.039414,s,11.74,mV
2026-03-17,15:23:52.594152,1773757432.594152,s,366.273032,s,11.74,mV
2026-03-17,15:23:52.860866,1773757432.860866,s,366.539746,s,11.97,mV
2026-03-17,15:23:53.094409,1773757433.094409,s,366.773289,s,11.97,mV
2026-03-17,15:23:53.361278,1773757433.361278,s,367.040158,s,11.97,mV
2026-03-17,15:23:53.594619,1773757433.594619,s,367.273499,s,12.0,mV
2026-03-17,15:23:53.861680,1773757433.86168,s,367.54056,s,12.0,mV
2026-03-17,15:23:54.094939,1773757434.094939,s,367.773819,s,13.01,mV
2026-03-17,15:23:54.361963,1773757434.361963,s,368.040843,s,13.01,mV
2026-03-17,15:23:54.595169,1773757434.595169,s,368.274049,s,13.44,mV
2026-03-17,15:23:54.862186,1773757434.862186,s,368.541066,s,13.44,mV
2026-03-17,15:23:55.095398,1773757435.095398,s,368.774278,s,13.44,mV
2026-03-17,15:23:55.362442,1773757435.362442,s,369.041322,s,12.67,mV
2026-03-17,15:23:55.595689,1773757435.595689,s,369.274569,s,12.67,mV
2026-03-17,15:23:55.862680,1773757435.86268,s,369.54156,s,13.77,mV
2026-03-17,15:23:56.095997,1773757436.095997,s,369.774877,s,13.77,mV
2026-03-17,15:23:56.363166,1773757436.363166,s,370.042046,s,13.05,mV
2026-03-17,15:23:56.596214,1773757436.596214,s,370.275094,s,13.05,mV
2026-03-17,15:23:56.863521,1773757436.863521,s,370.542401,s,13.05,mV
2026-03-17,15:23:57.096577,1773757437.096577,s,370.775457,s,12.54,mV
2026-03-17,15:23:57.364038,1773757437.364038,s,371.042918,s,12.54,mV
2026-03-17,15:23:57.596896,1773757437.596896,s,371.275776,s,12.02,mV
2026-03-17,15:23:57.864482,1773757437.864482,s,371.543362,s,12.02,mV
2026-03-17,15:23:58.097106,1773757438.097106,s,371.775986,s,12.02,mV
2026-03-17,15:23:58.364791,1773757438.364791,s,372.043671,s,12.02,mV
2026-03-17,15:23:58.597333,1773757438.597333,s,372.276213,s,12.02,mV
2026-03-17,15:23:58.865156,1773757438.865156,s,372.544036,s,12.02,mV
2026-03-17,15:23:59.097933,1773757439.097933,s,372.776813,s,12.02,mV
2026-03-17,15:23:59.365487,1773757439.365487,s,373.044367,s,12.02,mV
2026-03-17,15:23:59.598142,1773757439.598142,s,373.277022,s,12.02,mV
2026-03-17,15:23:59.865796,1773757439.865796,s,373.544676,s,9.85,mV
