Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,F,
2026-05-12,15:31:33.295208,1778592693.295208,s,468.643507,s,20748,
2026-05-12,15:31:33.545324,1778592693.545324,s,468.893623,s,20759,
2026-05-12,15:31:33.795475,1778592693.795475,s,469.143774,s,20760,
2026-05-12,15:31:34.045822,1778592694.045822,s,469.394121,s,20757,
2026-05-12,15:31:34.295703,1778592694.295703,s,469.644002,s,20763,
2026-05-12,15:31:34.546356,1778592694.546356,s,469.894655,s,20767,
2026-05-12,15:31:34.796036,1778592694.796036,s,470.144335,s,20778,
2026-05-12,15:31:35.046717,1778592695.046717,s,470.395016,s,20767,
2026-05-12,15:31:35.296324,1778592695.296324,s,470.644623,s,20768,
2026-05-12,15:31:35.547202,1778592695.547202,s,470.895501,s,20779,
2026-05-12,15:31:35.796611,1778592695.796611,s,471.14491,s,20769,
2026-05-12,15:31:36.047720,1778592696.04772,s,471.396019,s,20779,
2026-05-12,15:31:36.296852,1778592696.296852,s,471.645151,s,20785,
2026-05-12,15:31:36.548279,1778592696.548279,s,471.896578,s,20783,
2026-05-12,15:31:36.797477,1778592696.797477,s,472.145776,s,20774,
2026-05-12,15:31:37.048703,1778592697.048703,s,472.397002,s,20791,
2026-05-12,15:31:37.297979,1778592697.297979,s,472.646278,s,20795,
2026-05-12,15:31:37.549129,1778592697.549129,s,472.897428,s,20795,
2026-05-12,15:31:37.798521,1778592697.798521,s,473.14682,s,20796,
2026-05-12,15:31:38.049573,1778592698.049573,s,473.397872,s,20800,
2026-05-12,15:31:38.299020,1778592698.29902,s,473.647319,s,20791,
2026-05-12,15:31:38.549804,1778592698.549804,s,473.898103,s,20796,
2026-05-12,15:31:38.799502,1778592698.799502,s,474.147801,s,20797,
2026-05-12,15:31:39.050224,1778592699.050224,s,474.398523,s,20793,
2026-05-12,15:31:39.299940,1778592699.29994,s,474.648239,s,20809,
2026-05-12,15:31:39.550463,1778592699.550463,s,474.898762,s,20814,
2026-05-12,15:31:39.800414,1778592699.800414,s,475.148713,s,20815,
2026-05-12,15:31:40.050824,1778592700.050824,s,475.399123,s,20805,
2026-05-12,15:31:40.300864,1778592700.300864,s,475.649163,s,20797,
2026-05-12,15:31:40.551179,1778592700.551179,s,475.899478,s,20804,
2026-05-12,15:31:40.801420,1778592700.80142,s,476.149719,s,20796,
2026-05-12,15:31:41.051460,1778592701.05146,s,476.399759,s,20801,
2026-05-12,15:31:41.301679,1778592701.301679,s,476.649978,s,20820,
2026-05-12,15:31:41.551727,1778592701.551727,s,476.900026,s,20809,
2026-05-12,15:31:41.802169,1778592701.802169,s,477.150468,s,20822,
2026-05-12,15:31:42.051967,1778592702.051967,s,477.400266,s,20820,
2026-05-12,15:31:42.302646,1778592702.302646,s,477.650945,s,20830,
2026-05-12,15:31:42.552226,1778592702.552226,s,477.900525,s,20821,
2026-05-12,15:31:42.803170,1778592702.80317,s,478.151469,s,20832,
2026-05-12,15:31:43.052469,1778592703.052469,s,478.400768,s,20832,
2026-05-12,15:31:43.303705,1778592703.303705,s,478.652004,s,20828,
2026-05-12,15:31:43.552907,1778592703.552907,s,478.901206,s,20830,
2026-05-12,15:31:43.804235,1778592703.804235,s,479.152534,s,20829,
2026-05-12,15:31:44.053453,1778592704.053453,s,479.401752,s,20832,
2026-05-12,15:31:44.304702,1778592704.304702,s,479.653001,s,20831,
2026-05-12,15:31:44.553847,1778592704.553847,s,479.902146,s,20837,
2026-05-12,15:31:44.805141,1778592704.805141,s,480.15344,s,20847,
2026-05-12,15:31:45.054333,1778592705.054333,s,480.402632,s,20833,
2026-05-12,15:31:45.305578,1778592705.305578,s,480.653877,s,20850,
2026-05-12,15:31:45.554675,1778592705.554675,s,480.902974,s,20861,
2026-05-12,15:31:45.806008,1778592705.806008,s,481.154307,s,20863,
2026-05-12,15:31:46.055193,1778592706.055193,s,481.403492,s,20891,
2026-05-12,15:31:46.306392,1778592706.306392,s,481.654691,s,20884,
2026-05-12,15:31:46.555770,1778592706.55577,s,481.904069,s,20867,
2026-05-12,15:31:46.806765,1778592706.806765,s,482.155064,s,20851,
2026-05-12,15:31:47.056025,1778592707.056025,s,482.404324,s,20862,
2026-05-12,15:31:47.307110,1778592707.30711,s,482.655409,s,20874,
2026-05-12,15:31:47.556509,1778592707.556509,s,482.904808,s,20878,
2026-05-12,15:31:47.807461,1778592707.807461,s,483.15576,s,20870,
2026-05-12,15:31:48.057016,1778592708.057016,s,483.405315,s,20878,
2026-05-12,15:31:48.307708,1778592708.307708,s,483.656007,s,20873,
2026-05-12,15:31:48.557385,1778592708.557385,s,483.905684,s,20861,
2026-05-12,15:31:48.808052,1778592708.808052,s,484.156351,s,20871,
2026-05-12,15:31:49.057884,1778592709.057884,s,484.406183,s,20877,
2026-05-12,15:31:49.308334,1778592709.308334,s,484.656633,s,20882,
2026-05-12,15:31:49.558357,1778592709.558357,s,484.906656,s,20886,
2026-05-12,15:31:49.808561,1778592709.808561,s,485.15686,s,20913,
2026-05-12,15:31:50.058816,1778592710.058816,s,485.407115,s,20917,
2026-05-12,15:31:50.309033,1778592710.309033,s,485.657332,s,20893,
2026-05-12,15:31:50.559183,1778592710.559183,s,485.907482,s,20907,
2026-05-12,15:31:50.809833,1778592710.809833,s,486.158132,s,20886,
2026-05-12,15:31:51.059602,1778592711.059602,s,486.407901,s,20899,
2026-05-12,15:31:51.310369,1778592711.310369,s,486.658668,s,20902,
2026-05-12,15:31:51.559943,1778592711.559943,s,486.908242,s,20907,
2026-05-12,15:31:51.810869,1778592711.810869,s,487.159168,s,20898,
2026-05-12,15:31:52.060325,1778592712.060325,s,487.408624,s,20902,
2026-05-12,15:31:52.311415,1778592712.311415,s,487.659714,s,20906,
2026-05-12,15:31:52.560763,1778592712.560763,s,487.909062,s,20897,
2026-05-12,15:31:52.811900,1778592712.8119,s,488.160199,s,20901,
2026-05-12,15:31:53.061194,1778592713.061194,s,488.409493,s,20908,
2026-05-12,15:31:53.312440,1778592713.31244,s,488.660739,s,20909,
2026-05-12,15:31:53.561489,1778592713.561489,s,488.909788,s,20911,
2026-05-12,15:31:53.812928,1778592713.812928,s,489.161227,s,20916,
2026-05-12,15:31:54.061819,1778592714.061819,s,489.410118,s,20918,
2026-05-12,15:31:54.313472,1778592714.313472,s,489.661771,s,20920,
2026-05-12,15:31:54.562171,1778592714.562171,s,489.91047,s,20914,
2026-05-12,15:31:54.813950,1778592714.81395,s,490.162249,s,20936,
2026-05-12,15:31:55.062473,1778592715.062473,s,490.410772,s,20921,
2026-05-12,15:31:55.314332,1778592715.314332,s,490.662631,s,20939,
2026-05-12,15:31:55.562833,1778592715.562833,s,490.911132,s,20937,
2026-05-12,15:31:55.814913,1778592715.814913,s,491.163212,s,20941,
2026-05-12,15:31:56.063166,1778592716.063166,s,491.411465,s,20933,
2026-05-12,15:31:56.315429,1778592716.315429,s,491.663728,s,20930,
2026-05-12,15:31:56.563562,1778592716.563562,s,491.911861,s,20945,
2026-05-12,15:31:56.815910,1778592716.81591,s,492.164209,s,20941,
2026-05-12,15:31:57.063895,1778592717.063895,s,492.412194,s,20945,
2026-05-12,15:31:57.316452,1778592717.316452,s,492.664751,s,20953,
2026-05-12,15:31:57.564411,1778592717.564411,s,492.91271,s,20951,
2026-05-12,15:31:57.816966,1778592717.816966,s,493.165265,s,20954,
2026-05-12,15:31:58.064775,1778592718.064775,s,493.413074,s,20953,
2026-05-12,15:31:58.317458,1778592718.317458,s,493.665757,s,20968,
2026-05-12,15:31:58.565284,1778592718.565284,s,493.913583,s,20961,
2026-05-12,15:31:58.817942,1778592718.817942,s,494.166241,s,20961,
2026-05-12,15:31:59.065571,1778592719.065571,s,494.41387,s,20958,
2026-05-12,15:31:59.318430,1778592719.31843,s,494.666729,s,20962,
2026-05-12,15:31:59.565942,1778592719.565942,s,494.914241,s,20972,
2026-05-12,15:31:59.818871,1778592719.818871,s,495.16717,s,20970,
2026-05-12,15:32:00.066315,1778592720.066315,s,495.414614,s,20979,
2026-05-12,15:32:00.319316,1778592720.319316,s,495.667615,s,20979,
2026-05-12,15:32:00.566568,1778592720.566568,s,495.914867,s,20995,
2026-05-12,15:32:00.819566,1778592720.819566,s,496.167865,s,21000,
2026-05-12,15:32:01.066806,1778592721.066806,s,496.415105,s,21001,
2026-05-12,15:32:01.319919,1778592721.319919,s,496.668218,s,20992,
2026-05-12,15:32:01.567327,1778592721.567327,s,496.915626,s,21001,
2026-05-12,15:32:01.820287,1778592721.820287,s,497.168586,s,20983,
2026-05-12,15:32:02.067600,1778592722.0676,s,497.415899,s,21001,
2026-05-12,15:32:02.320616,1778592722.320616,s,497.668915,s,21018,
2026-05-12,15:32:02.568089,1778592722.568089,s,497.916388,s,21028,
2026-05-12,15:32:02.820961,1778592722.820961,s,498.16926,s,21057,
2026-05-12,15:32:03.068585,1778592723.068585,s,498.416884,s,21055,
2026-05-12,15:32:03.321301,1778592723.321301,s,498.6696,s,21036,
2026-05-12,15:32:03.569073,1778592723.569073,s,498.917372,s,21026,
2026-05-12,15:32:03.821623,1778592723.821623,s,499.169922,s,21025,
2026-05-12,15:32:04.069597,1778592724.069597,s,499.417896,s,21032,
2026-05-12,15:32:04.321920,1778592724.32192,s,499.670219,s,21023,
2026-05-12,15:32:04.570101,1778592724.570101,s,499.9184,s,21032,
2026-05-12,15:32:04.822206,1778592724.822206,s,500.170505,s,21037,
2026-05-12,15:32:05.070568,1778592725.070568,s,500.418867,s,21029,
2026-05-12,15:32:05.322647,1778592725.322647,s,500.670946,s,21046,
2026-05-12,15:32:05.571078,1778592725.571078,s,500.919377,s,21042,
2026-05-12,15:32:05.823330,1778592725.82333,s,501.171629,s,21051,
2026-05-12,15:32:06.071423,1778592726.071423,s,501.419722,s,21038,
2026-05-12,15:32:06.323876,1778592726.323876,s,501.672175,s,21046,
2026-05-12,15:32:06.571837,1778592726.571837,s,501.920136,s,21055,
2026-05-12,15:32:06.824378,1778592726.824378,s,502.172677,s,21046,
2026-05-12,15:32:07.072249,1778592727.072249,s,502.420548,s,21052,
2026-05-12,15:32:07.324922,1778592727.324922,s,502.673221,s,21059,
2026-05-12,15:32:07.572683,1778592727.572683,s,502.920982,s,21054,
2026-05-12,15:32:07.825499,1778592727.825499,s,503.173798,s,21060,
2026-05-12,15:32:08.073108,1778592728.073108,s,503.421407,s,21056,
2026-05-12,15:32:08.325984,1778592728.325984,s,503.674283,s,21072,
2026-05-12,15:32:08.573456,1778592728.573456,s,503.921755,s,21061,
2026-05-12,15:32:08.826479,1778592728.826479,s,504.174778,s,21065,
2026-05-12,15:32:09.073699,1778592729.073699,s,504.421998,s,21079,
2026-05-12,15:32:09.326964,1778592729.326964,s,504.675263,s,21078,
2026-05-12,15:32:09.574060,1778592729.57406,s,504.922359,s,21075,
2026-05-12,15:32:09.827431,1778592729.827431,s,505.17573,s,21071,
2026-05-12,15:32:10.074426,1778592730.074426,s,505.422725,s,21078,
2026-05-12,15:32:10.327949,1778592730.327949,s,505.676248,s,21068,
2026-05-12,15:32:10.574690,1778592730.57469,s,505.922989,s,21080,
2026-05-12,15:32:10.828415,1778592730.828415,s,506.176714,s,21078,
2026-05-12,15:32:11.075109,1778592731.075109,s,506.423408,s,21076,
2026-05-12,15:32:11.328824,1778592731.328824,s,506.677123,s,21073,
2026-05-12,15:32:11.575443,1778592731.575443,s,506.923742,s,21073,
2026-05-12,15:32:11.829325,1778592731.829325,s,507.177624,s,21074,
2026-05-12,15:32:12.075733,1778592732.075733,s,507.424032,s,21077,
2026-05-12,15:32:12.329857,1778592732.329857,s,507.678156,s,21078,
2026-05-12,15:32:12.576199,1778592732.576199,s,507.924498,s,21077,
2026-05-12,15:32:12.830403,1778592732.830403,s,508.178702,s,21084,
2026-05-12,15:32:13.076780,1778592733.07678,s,508.425079,s,21084,
2026-05-12,15:32:13.330889,1778592733.330889,s,508.679188,s,21087,
2026-05-12,15:32:13.577266,1778592733.577266,s,508.925565,s,21085,
2026-05-12,15:32:13.831328,1778592733.831328,s,509.179627,s,21074,
2026-05-12,15:32:14.077846,1778592734.077846,s,509.426145,s,21091,
2026-05-12,15:32:14.331793,1778592734.331793,s,509.680092,s,21081,
2026-05-12,15:32:14.578377,1778592734.578377,s,509.926676,s,21092,
2026-05-12,15:32:14.832240,1778592734.83224,s,510.180539,s,21090,
2026-05-12,15:32:15.078928,1778592735.078928,s,510.427227,s,21087,
2026-05-12,15:32:15.332702,1778592735.332702,s,510.681001,s,21085,
2026-05-12,15:32:15.579456,1778592735.579456,s,510.927755,s,21092,
2026-05-12,15:32:15.833148,1778592735.833148,s,511.181447,s,21098,
2026-05-12,15:32:16.079939,1778592736.079939,s,511.428238,s,21095,
2026-05-12,15:32:16.333477,1778592736.333477,s,511.681776,s,21084,
2026-05-12,15:32:16.580457,1778592736.580457,s,511.928756,s,21099,
2026-05-12,15:32:16.833734,1778592736.833734,s,512.182033,s,21094,
2026-05-12,15:32:17.080982,1778592737.080982,s,512.429281,s,21097,
2026-05-12,15:32:17.334061,1778592737.334061,s,512.68236,s,21092,
2026-05-12,15:32:17.581485,1778592737.581485,s,512.929784,s,21100,
2026-05-12,15:32:17.834417,1778592737.834417,s,513.182716,s,21105,
2026-05-12,15:32:18.082016,1778592738.082016,s,513.430315,s,21100,
2026-05-12,15:32:18.334668,1778592738.334668,s,513.682967,s,21110,
2026-05-12,15:32:18.582566,1778592738.582566,s,513.930865,s,21104,
2026-05-12,15:32:18.834999,1778592738.834999,s,514.183298,s,21122,
2026-05-12,15:32:19.083078,1778592739.083078,s,514.431377,s,21112,
2026-05-12,15:32:19.335206,1778592739.335206,s,514.683505,s,21106,
2026-05-12,15:32:19.583566,1778592739.583566,s,514.931865,s,21098,
2026-05-12,15:32:19.835539,1778592739.835539,s,515.183838,s,21107,
2026-05-12,15:32:20.084100,1778592740.0841,s,515.432399,s,21126,
2026-05-12,15:32:20.336027,1778592740.336027,s,515.684326,s,21107,
2026-05-12,15:32:20.584588,1778592740.584588,s,515.932887,s,21107,
2026-05-12,15:32:20.836624,1778592740.836624,s,516.184923,s,21111,
2026-05-12,15:32:21.085070,1778592741.08507,s,516.433369,s,21104,
2026-05-12,15:32:21.337139,1778592741.337139,s,516.685438,s,21103,
2026-05-12,15:32:21.585494,1778592741.585494,s,516.933793,s,21110,
2026-05-12,15:32:21.837636,1778592741.837636,s,517.185935,s,21117,
2026-05-12,15:32:22.085922,1778592742.085922,s,517.434221,s,21112,
2026-05-12,15:32:22.338012,1778592742.338012,s,517.686311,s,21118,
2026-05-12,15:32:22.586364,1778592742.586364,s,517.934663,s,21111,
2026-05-12,15:32:22.838391,1778592742.838391,s,518.18669,s,21106,
2026-05-12,15:32:23.086607,1778592743.086607,s,518.434906,s,21117,
2026-05-12,15:32:23.338665,1778592743.338665,s,518.686964,s,21111,
2026-05-12,15:32:23.586968,1778592743.586968,s,518.935267,s,21108,
2026-05-12,15:32:23.839012,1778592743.839012,s,519.187311,s,21113,
2026-05-12,15:32:24.087312,1778592744.087312,s,519.435611,s,21135,
2026-05-12,15:32:24.339492,1778592744.339492,s,519.687791,s,21117,
2026-05-12,15:32:24.587543,1778592744.587543,s,519.935842,s,21132,
2026-05-12,15:32:24.840039,1778592744.840039,s,520.188338,s,21126,
2026-05-12,15:32:25.087895,1778592745.087895,s,520.436194,s,21134,
2026-05-12,15:32:25.340602,1778592745.340602,s,520.688901,s,21127,
2026-05-12,15:32:25.588256,1778592745.588256,s,520.936555,s,21134,
2026-05-12,15:32:25.841128,1778592745.841128,s,521.189427,s,21142,
2026-05-12,15:32:26.088546,1778592746.088546,s,521.436845,s,21138,
2026-05-12,15:32:26.341617,1778592746.341617,s,521.689916,s,21143,
2026-05-12,15:32:26.588873,1778592746.588873,s,521.937172,s,21140,
2026-05-12,15:32:26.842141,1778592746.842141,s,522.19044,s,21147,
2026-05-12,15:32:27.089199,1778592747.089199,s,522.437498,s,21150,
2026-05-12,15:32:27.342651,1778592747.342651,s,522.69095,s,21147,
2026-05-12,15:32:27.589768,1778592747.589768,s,522.938067,s,21165,
2026-05-12,15:32:27.843051,1778592747.843051,s,523.19135,s,21148,
2026-05-12,15:32:28.090349,1778592748.090349,s,523.438648,s,21156,
2026-05-12,15:32:28.343515,1778592748.343515,s,523.691814,s,21157,
2026-05-12,15:32:28.590903,1778592748.590903,s,523.939202,s,21152,
2026-05-12,15:32:28.843979,1778592748.843979,s,524.192278,s,21160,
2026-05-12,15:32:29.091418,1778592749.091418,s,524.439717,s,21156,
2026-05-12,15:32:29.344451,1778592749.344451,s,524.69275,s,21166,
2026-05-12,15:32:29.591977,1778592749.591977,s,524.940276,s,21157,
2026-05-12,15:32:29.844924,1778592749.844924,s,525.193223,s,21169,
2026-05-12,15:32:30.092490,1778592750.09249,s,525.440789,s,21179,
2026-05-12,15:32:30.345375,1778592750.345375,s,525.693674,s,21170,
2026-05-12,15:32:30.593015,1778592750.593015,s,525.941314,s,21174,
2026-05-12,15:32:30.845616,1778592750.845616,s,526.193915,s,21174,
2026-05-12,15:32:31.093515,1778592751.093515,s,526.441814,s,21182,
2026-05-12,15:32:31.345956,1778592751.345956,s,526.694255,s,21174,
2026-05-12,15:32:31.594062,1778592751.594062,s,526.942361,s,21174,
2026-05-12,15:32:31.846299,1778592751.846299,s,527.194598,s,21185,
2026-05-12,15:32:32.094541,1778592752.094541,s,527.44284,s,21178,
2026-05-12,15:32:32.346542,1778592752.346542,s,527.694841,s,21196,
2026-05-12,15:32:32.595030,1778592752.59503,s,527.943329,s,21193,
2026-05-12,15:32:32.846878,1778592752.846878,s,528.195177,s,21206,
2026-05-12,15:32:33.095536,1778592753.095536,s,528.443835,s,21189,
2026-05-12,15:32:33.347188,1778592753.347188,s,528.695487,s,21185,
2026-05-12,15:32:33.596076,1778592753.596076,s,528.944375,s,21185,
2026-05-12,15:32:33.847449,1778592753.847449,s,529.195748,s,21186,
2026-05-12,15:32:34.096613,1778592754.096613,s,529.444912,s,21194,
2026-05-12,15:32:34.347723,1778592754.347723,s,529.696022,s,21196,
2026-05-12,15:32:34.597105,1778592754.597105,s,529.945404,s,21210,
2026-05-12,15:32:34.847961,1778592754.847961,s,530.19626,s,21198,
2026-05-12,15:32:35.097416,1778592755.097416,s,530.445715,s,21205,
2026-05-12,15:32:35.348305,1778592755.348305,s,530.696604,s,21208,
2026-05-12,15:32:35.597805,1778592755.597805,s,530.946104,s,21211,
2026-05-12,15:32:35.848849,1778592755.848849,s,531.197148,s,21206,
2026-05-12,15:32:36.098221,1778592756.098221,s,531.44652,s,21217,
2026-05-12,15:32:36.349446,1778592756.349446,s,531.697745,s,21204,
2026-05-12,15:32:36.598656,1778592756.598656,s,531.946955,s,21216,
2026-05-12,15:32:36.849967,1778592756.849967,s,532.198266,s,21236,
2026-05-12,15:32:37.099048,1778592757.099048,s,532.447347,s,21252,
2026-05-12,15:32:37.350510,1778592757.35051,s,532.698809,s,21243,
2026-05-12,15:32:37.599439,1778592757.599439,s,532.947738,s,21243,
2026-05-12,15:32:37.850972,1778592757.850972,s,533.199271,s,21229,
2026-05-12,15:32:38.099830,1778592758.09983,s,533.448129,s,21219,
2026-05-12,15:32:38.351489,1778592758.351489,s,533.699788,s,21228,
2026-05-12,15:32:38.600168,1778592758.600168,s,533.948467,s,21261,
2026-05-12,15:32:38.852005,1778592758.852005,s,534.200304,s,21255,
2026-05-12,15:32:39.100541,1778592759.100541,s,534.44884,s,21261,
2026-05-12,15:32:39.352533,1778592759.352533,s,534.700832,s,21263,
2026-05-12,15:32:39.600888,1778592759.600888,s,534.949187,s,21263,
2026-05-12,15:32:39.853036,1778592759.853036,s,535.201335,s,21269,
2026-05-12,15:32:40.101233,1778592760.101233,s,535.449532,s,21255,
2026-05-12,15:32:40.353590,1778592760.35359,s,535.701889,s,21270,
2026-05-12,15:32:40.601464,1778592760.601464,s,535.949763,s,21260,
2026-05-12,15:32:40.854137,1778592760.854137,s,536.202436,s,21262,
2026-05-12,15:32:41.101737,1778592761.101737,s,536.450036,s,21259,
2026-05-12,15:32:41.354684,1778592761.354684,s,536.702983,s,21247,
2026-05-12,15:32:41.602120,1778592761.60212,s,536.950419,s,21243,
2026-05-12,15:32:41.855202,1778592761.855202,s,537.203501,s,21244,
2026-05-12,15:32:42.102477,1778592762.102477,s,537.450776,s,21258,
2026-05-12,15:32:42.355734,1778592762.355734,s,537.704033,s,21256,
2026-05-12,15:32:42.602716,1778592762.602716,s,537.951015,s,21256,
2026-05-12,15:32:42.856233,1778592762.856233,s,538.204532,s,21271,
2026-05-12,15:32:43.103211,1778592763.103211,s,538.45151,s,21251,
2026-05-12,15:32:43.356755,1778592763.356755,s,538.705054,s,21260,
2026-05-12,15:32:43.603574,1778592763.603574,s,538.951873,s,21258,
2026-05-12,15:32:43.857215,1778592763.857215,s,539.205514,s,21265,
2026-05-12,15:32:44.104072,1778592764.104072,s,539.452371,s,21256,
2026-05-12,15:32:44.357723,1778592764.357723,s,539.706022,s,21263,
2026-05-12,15:32:44.604580,1778592764.60458,s,539.952879,s,21282,
2026-05-12,15:32:44.858122,1778592764.858122,s,540.206421,s,21265,
2026-05-12,15:32:45.105053,1778592765.105053,s,540.453352,s,21286,
2026-05-12,15:32:45.358556,1778592765.358556,s,540.706855,s,21284,
2026-05-12,15:32:45.605493,1778592765.605493,s,540.953792,s,21280,
2026-05-12,15:32:45.858992,1778592765.858992,s,541.207291,s,21279,
2026-05-12,15:32:46.105908,1778592766.105908,s,541.454207,s,21276,
2026-05-12,15:32:46.359328,1778592766.359328,s,541.707627,s,21283,
2026-05-12,15:32:46.606380,1778592766.60638,s,541.954679,s,21275,
2026-05-12,15:32:46.859588,1778592766.859588,s,542.207887,s,21282,
2026-05-12,15:32:47.106826,1778592767.106826,s,542.455125,s,21286,
2026-05-12,15:32:47.359913,1778592767.359913,s,542.708212,s,21285,
2026-05-12,15:32:47.607276,1778592767.607276,s,542.955575,s,21288,
2026-05-12,15:32:47.860245,1778592767.860245,s,543.208544,s,21293,
2026-05-12,15:32:48.107693,1778592768.107693,s,543.455992,s,21301,
2026-05-12,15:32:48.360503,1778592768.360503,s,543.708802,s,21297,
2026-05-12,15:32:48.608212,1778592768.608212,s,543.956511,s,21293,
2026-05-12,15:32:48.860795,1778592768.860795,s,544.209094,s,21290,
2026-05-12,15:32:49.108690,1778592769.10869,s,544.456989,s,21290,
2026-05-12,15:32:49.361087,1778592769.361087,s,544.709386,s,21290,
2026-05-12,15:32:49.609160,1778592769.60916,s,544.957459,s,21308,
2026-05-12,15:32:49.861363,1778592769.861363,s,545.209662,s,21298,
2026-05-12,15:32:50.109599,1778592770.109599,s,545.457898,s,21312,
2026-05-12,15:32:50.361854,1778592770.361854,s,545.710153,s,21320,
2026-05-12,15:32:50.610052,1778592770.610052,s,545.958351,s,21314,
2026-05-12,15:32:50.862366,1778592770.862366,s,546.210665,s,21321,
2026-05-12,15:32:51.110511,1778592771.110511,s,546.45881,s,21305,
2026-05-12,15:32:51.362900,1778592771.3629,s,546.711199,s,21314,
2026-05-12,15:32:51.610924,1778592771.610924,s,546.959223,s,21308,
2026-05-12,15:32:51.863425,1778592771.863425,s,547.211724,s,21311,
2026-05-12,15:32:52.111372,1778592772.111372,s,547.459671,s,21329,
2026-05-12,15:32:52.363976,1778592772.363976,s,547.712275,s,21319,
2026-05-12,15:32:52.611805,1778592772.611805,s,547.960104,s,21323,
2026-05-12,15:32:52.864478,1778592772.864478,s,548.212777,s,21317,
2026-05-12,15:32:53.112217,1778592773.112217,s,548.460516,s,21338,
2026-05-12,15:32:53.365025,1778592773.365025,s,548.713324,s,21332,
2026-05-12,15:32:53.612473,1778592773.612473,s,548.960772,s,21327,
2026-05-12,15:32:53.865545,1778592773.865545,s,549.213844,s,21344,
2026-05-12,15:32:54.112797,1778592774.112797,s,549.461096,s,21320,
2026-05-12,15:32:54.366058,1778592774.366058,s,549.714357,s,21337,
2026-05-12,15:32:54.613130,1778592774.61313,s,549.961429,s,21335,
2026-05-12,15:32:54.866520,1778592774.86652,s,550.214819,s,21333,
2026-05-12,15:32:55.113480,1778592775.11348,s,550.461779,s,21349,
2026-05-12,15:32:55.366979,1778592775.366979,s,550.715278,s,21348,
2026-05-12,15:32:55.613707,1778592775.613707,s,550.962006,s,21349,
2026-05-12,15:32:55.867425,1778592775.867425,s,551.215724,s,21349,
2026-05-12,15:32:56.114009,1778592776.114009,s,551.462308,s,21346,
2026-05-12,15:32:56.367953,1778592776.367953,s,551.716252,s,21356,
2026-05-12,15:32:56.614299,1778592776.614299,s,551.962598,s,21351,
2026-05-12,15:32:56.868443,1778592776.868443,s,552.216742,s,21352,
2026-05-12,15:32:57.114515,1778592777.114515,s,552.462814,s,21350,
2026-05-12,15:32:57.368918,1778592777.368918,s,552.717217,s,21350,
2026-05-12,15:32:57.615074,1778592777.615074,s,552.963373,s,21350,
2026-05-12,15:32:57.869411,1778592777.869411,s,553.21771,s,21356,
2026-05-12,15:32:58.115581,1778592778.115581,s,553.46388,s,21371,
2026-05-12,15:32:58.369922,1778592778.369922,s,553.718221,s,21357,
2026-05-12,15:32:58.616131,1778592778.616131,s,553.96443,s,21360,
2026-05-12,15:32:58.870375,1778592778.870375,s,554.218674,s,21358,
2026-05-12,15:32:59.116632,1778592779.116632,s,554.464931,s,21371,
2026-05-12,15:32:59.370839,1778592779.370839,s,554.719138,s,21364,
2026-05-12,15:32:59.617178,1778592779.617178,s,554.965477,s,21369,
2026-05-12,15:32:59.871312,1778592779.871312,s,555.219611,s,21362,
2026-05-12,15:33:00.117716,1778592780.117716,s,555.466015,s,21373,
2026-05-12,15:33:00.371761,1778592780.371761,s,555.72006,s,21376,
2026-05-12,15:33:00.618181,1778592780.618181,s,555.96648,s,21381,
2026-05-12,15:33:00.872101,1778592780.872101,s,556.2204,s,21369,
2026-05-12,15:33:01.118620,1778592781.11862,s,556.466919,s,21382,
2026-05-12,15:33:01.372428,1778592781.372428,s,556.720727,s,21394,
2026-05-12,15:33:01.619102,1778592781.619102,s,556.967401,s,21381,
2026-05-12,15:33:01.872721,1778592781.872721,s,557.22102,s,21392,
2026-05-12,15:33:02.119600,1778592782.1196,s,557.467899,s,21390,
2026-05-12,15:33:02.372992,1778592782.372992,s,557.721291,s,21382,
2026-05-12,15:33:02.620042,1778592782.620042,s,557.968341,s,21397,
2026-05-12,15:33:02.873192,1778592782.873192,s,558.221491,s,21392,
2026-05-12,15:33:03.120507,1778592783.120507,s,558.468806,s,21402,
2026-05-12,15:33:03.373619,1778592783.373619,s,558.721918,s,21399,
2026-05-12,15:33:03.621028,1778592783.621028,s,558.969327,s,21410,
2026-05-12,15:33:03.874095,1778592783.874095,s,559.222394,s,21415,
2026-05-12,15:33:04.121463,1778592784.121463,s,559.469762,s,21414,
2026-05-12,15:33:04.374560,1778592784.37456,s,559.722859,s,21416,
2026-05-12,15:33:04.621871,1778592784.621871,s,559.97017,s,21407,
2026-05-12,15:33:04.874906,1778592784.874906,s,560.223205,s,21418,
2026-05-12,15:33:05.122279,1778592785.122279,s,560.470578,s,21412,
2026-05-12,15:33:05.375266,1778592785.375266,s,560.723565,s,21421,
2026-05-12,15:33:05.622728,1778592785.622728,s,560.971027,s,21422,
2026-05-12,15:33:05.875579,1778592785.875579,s,561.223878,s,21422,
2026-05-12,15:33:06.123141,1778592786.123141,s,561.47144,s,21428,
2026-05-12,15:33:06.375837,1778592786.375837,s,561.724136,s,21432,
2026-05-12,15:33:06.623562,1778592786.623562,s,561.971861,s,21431,
2026-05-12,15:33:06.876219,1778592786.876219,s,562.224518,s,21430,
2026-05-12,15:33:07.123905,1778592787.123905,s,562.472204,s,21427,
2026-05-12,15:33:07.376496,1778592787.376496,s,562.724795,s,21437,
