Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,temp,
2025-12-12,10:34:55.489660,1765532095.48966,s,435.863168,s,46.0,°C
2025-12-12,10:34:55.729679,1765532095.729679,s,436.103187,s,46.0,°C
2025-12-12,10:34:55.990170,1765532095.99017,s,436.363678,s,46.0,°C
2025-12-12,10:34:56.230167,1765532096.230167,s,436.603675,s,46.0,°C
2025-12-12,10:34:56.490416,1765532096.490416,s,436.863924,s,46.0,°C
2025-12-12,10:34:56.730674,1765532096.730674,s,437.104182,s,46.0,°C
2025-12-12,10:34:56.990754,1765532096.990754,s,437.364262,s,46.0,°C
2025-12-12,10:34:57.231035,1765532097.231035,s,437.604543,s,46.0,°C
2025-12-12,10:34:57.490982,1765532097.490982,s,437.86449,s,46.0,°C
2025-12-12,10:34:57.731370,1765532097.73137,s,438.104878,s,46.0,°C
2025-12-12,10:34:57.991417,1765532097.991417,s,438.364925,s,46.0,°C
2025-12-12,10:34:58.231890,1765532098.23189,s,438.605398,s,46.0,°C
2025-12-12,10:34:58.491719,1765532098.491719,s,438.865227,s,46.0,°C
2025-12-12,10:34:58.732244,1765532098.732244,s,439.105752,s,46.0,°C
2025-12-12,10:34:58.992155,1765532098.992155,s,439.365663,s,46.0,°C
2025-12-12,10:34:59.232763,1765532099.232763,s,439.606271,s,46.0,°C
2025-12-12,10:34:59.492453,1765532099.492453,s,439.865961,s,46.0,°C
2025-12-12,10:34:59.733268,1765532099.733268,s,440.106776,s,46.0,°C
2025-12-12,10:34:59.992851,1765532099.992851,s,440.366359,s,46.0,°C
2025-12-12,10:35:00.233801,1765532100.233801,s,440.607309,s,46.0,°C
2025-12-12,10:35:00.493157,1765532100.493157,s,440.866665,s,46.0,°C
2025-12-12,10:35:00.734100,1765532100.7341,s,441.107608,s,46.0,°C
2025-12-12,10:35:00.993621,1765532100.993621,s,441.367129,s,46.0,°C
2025-12-12,10:35:01.234607,1765532101.234607,s,441.608115,s,46.0,°C
2025-12-12,10:35:01.493877,1765532101.493877,s,441.867385,s,46.0,°C
2025-12-12,10:35:01.734863,1765532101.734863,s,442.108371,s,46.0,°C
2025-12-12,10:35:01.994165,1765532101.994165,s,442.367673,s,46.0,°C
2025-12-12,10:35:02.235315,1765532102.235315,s,442.608823,s,46.0,°C
2025-12-12,10:35:02.494462,1765532102.494462,s,442.86797,s,46.0,°C
2025-12-12,10:35:02.735806,1765532102.735806,s,443.109314,s,46.0,°C
2025-12-12,10:35:02.994771,1765532102.994771,s,443.368279,s,46.0,°C
2025-12-12,10:35:03.236299,1765532103.236299,s,443.609807,s,46.0,°C
2025-12-12,10:35:03.494988,1765532103.494988,s,443.868496,s,46.0,°C
2025-12-12,10:35:03.736783,1765532103.736783,s,444.110291,s,46.0,°C
2025-12-12,10:35:03.995461,1765532103.995461,s,444.368969,s,46.0,°C
2025-12-12,10:35:04.237025,1765532104.237025,s,444.610533,s,46.0,°C
2025-12-12,10:35:04.495975,1765532104.495975,s,444.869483,s,46.0,°C
2025-12-12,10:35:04.737536,1765532104.737536,s,445.111044,s,46.0,°C
2025-12-12,10:35:04.996515,1765532104.996515,s,445.370023,s,46.0,°C
2025-12-12,10:35:05.237821,1765532105.237821,s,445.611329,s,46.0,°C
2025-12-12,10:35:05.497038,1765532105.497038,s,445.870546,s,46.0,°C
2025-12-12,10:35:05.738240,1765532105.73824,s,446.111748,s,46.0,°C
2025-12-12,10:35:05.997566,1765532105.997566,s,446.371074,s,46.0,°C
2025-12-12,10:35:06.238496,1765532106.238496,s,446.612004,s,46.0,°C
2025-12-12,10:35:06.498111,1765532106.498111,s,446.871619,s,46.0,°C
2025-12-12,10:35:06.738817,1765532106.738817,s,447.112325,s,46.0,°C
2025-12-12,10:35:06.998599,1765532106.998599,s,447.372107,s,46.0,°C
2025-12-12,10:35:07.239081,1765532107.239081,s,447.612589,s,46.0,°C
2025-12-12,10:35:07.499142,1765532107.499142,s,447.87265,s,46.0,°C
2025-12-12,10:35:07.739319,1765532107.739319,s,448.112827,s,46.0,°C
2025-12-12,10:35:07.999660,1765532107.99966,s,448.373168,s,46.0,°C
2025-12-12,10:35:08.239629,1765532108.239629,s,448.613137,s,46.0,°C
2025-12-12,10:35:08.500215,1765532108.500215,s,448.873723,s,46.0,°C
2025-12-12,10:35:08.739877,1765532108.739877,s,449.113385,s,46.0,°C
2025-12-12,10:35:09.000719,1765532109.000719,s,449.374227,s,46.0,°C
2025-12-12,10:35:09.240111,1765532109.240111,s,449.613619,s,46.0,°C
2025-12-12,10:35:09.500947,1765532109.500947,s,449.874455,s,46.0,°C
2025-12-12,10:35:09.740427,1765532109.740427,s,450.113935,s,46.0,°C
2025-12-12,10:35:10.001373,1765532110.001373,s,450.374881,s,46.0,°C
2025-12-12,10:35:10.240745,1765532110.240745,s,450.614253,s,46.0,°C
2025-12-12,10:35:10.501827,1765532110.501827,s,450.875335,s,46.0,°C
2025-12-12,10:35:10.740958,1765532110.740958,s,451.114466,s,46.0,°C
2025-12-12,10:35:11.002273,1765532111.002273,s,451.375781,s,46.0,°C
