Date,Time,Time since 1970-01-01T00:00:00Z,,t,,T,
2025-12-02,14:20:22.387776,1764681622.387776,s,261.205742,s,50.0,°C
2025-12-02,14:20:22.628670,1764681622.62867,s,261.446636,s,50.0,°C
2025-12-02,14:20:22.888001,1764681622.888001,s,261.705967,s,50.0,°C
2025-12-02,14:20:23.129134,1764681623.129134,s,261.9471,s,50.0,°C
2025-12-02,14:20:23.388312,1764681623.388312,s,262.206278,s,50.0,°C
2025-12-02,14:20:23.629580,1764681623.62958,s,262.447546,s,50.0,°C
2025-12-02,14:20:23.888637,1764681623.888637,s,262.706603,s,50.0,°C
2025-12-02,14:20:24.129919,1764681624.129919,s,262.947885,s,50.0,°C
2025-12-02,14:20:24.388917,1764681624.388917,s,263.206883,s,50.0,°C
2025-12-02,14:20:24.630153,1764681624.630153,s,263.448119,s,50.0,°C
2025-12-02,14:20:24.889223,1764681624.889223,s,263.707189,s,50.0,°C
2025-12-02,14:20:25.130488,1764681625.130488,s,263.948454,s,50.0,°C
2025-12-02,14:20:25.389520,1764681625.38952,s,264.207486,s,50.0,°C
2025-12-02,14:20:25.630825,1764681625.630825,s,264.448791,s,50.0,°C
2025-12-02,14:20:25.889712,1764681625.889712,s,264.707678,s,50.0,°C
2025-12-02,14:20:26.131138,1764681626.131138,s,264.949104,s,50.0,°C
2025-12-02,14:20:26.389958,1764681626.389958,s,265.207924,s,50.0,°C
2025-12-02,14:20:26.631584,1764681626.631584,s,265.44955,s,50.0,°C
2025-12-02,14:20:26.890202,1764681626.890202,s,265.708168,s,50.0,°C
2025-12-02,14:20:27.132050,1764681627.13205,s,265.950016,s,50.0,°C
2025-12-02,14:20:27.390465,1764681627.390465,s,266.208431,s,50.0,°C
2025-12-02,14:20:27.632490,1764681627.63249,s,266.450456,s,50.0,°C
2025-12-02,14:20:27.890860,1764681627.89086,s,266.708826,s,50.0,°C
2025-12-02,14:20:28.132831,1764681628.132831,s,266.950797,s,50.0,°C
2025-12-02,14:20:28.391273,1764681628.391273,s,267.209239,s,50.0,°C
2025-12-02,14:20:28.633258,1764681628.633258,s,267.451224,s,50.0,°C
2025-12-02,14:20:28.891814,1764681628.891814,s,267.70978,s,50.0,°C
2025-12-02,14:20:29.133756,1764681629.133756,s,267.951722,s,50.0,°C
2025-12-02,14:20:29.392310,1764681629.39231,s,268.210276,s,50.0,°C
2025-12-02,14:20:29.634211,1764681629.634211,s,268.452177,s,50.0,°C
2025-12-02,14:20:29.892776,1764681629.892776,s,268.710742,s,50.0,°C
2025-12-02,14:20:30.134623,1764681630.134623,s,268.952589,s,50.0,°C
2025-12-02,14:20:30.393267,1764681630.393267,s,269.211233,s,50.0,°C
2025-12-02,14:20:30.635077,1764681630.635077,s,269.453043,s,50.0,°C
2025-12-02,14:20:30.893622,1764681630.893622,s,269.711588,s,50.0,°C
2025-12-02,14:20:31.135481,1764681631.135481,s,269.953447,s,50.0,°C
2025-12-02,14:20:31.393932,1764681631.393932,s,270.211898,s,50.0,°C
2025-12-02,14:20:31.635817,1764681631.635817,s,270.453783,s,50.0,°C
2025-12-02,14:20:31.894171,1764681631.894171,s,270.712137,s,50.0,°C
2025-12-02,14:20:32.136016,1764681632.136016,s,270.953982,s,50.0,°C
2025-12-02,14:20:32.394675,1764681632.394675,s,271.212641,s,49.0,°C
2025-12-02,14:20:32.636277,1764681632.636277,s,271.454243,s,49.0,°C
2025-12-02,14:20:32.895155,1764681632.895155,s,271.713121,s,49.0,°C
2025-12-02,14:20:33.136750,1764681633.13675,s,271.954716,s,49.0,°C
2025-12-02,14:20:33.395551,1764681633.395551,s,272.213517,s,49.0,°C
2025-12-02,14:20:33.637199,1764681633.637199,s,272.455165,s,50.0,°C
2025-12-02,14:20:33.895943,1764681633.895943,s,272.713909,s,50.0,°C
2025-12-02,14:20:34.137644,1764681634.137644,s,272.95561,s,50.0,°C
2025-12-02,14:20:34.396254,1764681634.396254,s,273.21422,s,50.0,°C
2025-12-02,14:20:34.638109,1764681634.638109,s,273.456075,s,50.0,°C
2025-12-02,14:20:34.896585,1764681634.896585,s,273.714551,s,50.0,°C
2025-12-02,14:20:35.138522,1764681635.138522,s,273.956488,s,50.0,°C
2025-12-02,14:20:35.396916,1764681635.396916,s,274.214882,s,50.0,°C
2025-12-02,14:20:35.638986,1764681635.638986,s,274.456952,s,50.0,°C
2025-12-02,14:20:35.897253,1764681635.897253,s,274.715219,s,50.0,°C
2025-12-02,14:20:36.139441,1764681636.139441,s,274.957407,s,50.0,°C
2025-12-02,14:20:36.397564,1764681636.397564,s,275.21553,s,50.0,°C
2025-12-02,14:20:36.639890,1764681636.63989,s,275.457856,s,50.0,°C
2025-12-02,14:20:36.897876,1764681636.897876,s,275.715842,s,50.0,°C
2025-12-02,14:20:37.140211,1764681637.140211,s,275.958177,s,50.0,°C
2025-12-02,14:20:37.398111,1764681637.398111,s,276.216077,s,50.0,°C
2025-12-02,14:20:37.640736,1764681637.640736,s,276.458702,s,50.0,°C
2025-12-02,14:20:37.898412,1764681637.898412,s,276.716378,s,50.0,°C
2025-12-02,14:20:38.140996,1764681638.140996,s,276.958962,s,50.0,°C
2025-12-02,14:20:38.398633,1764681638.398633,s,277.216599,s,50.0,°C
2025-12-02,14:20:38.641307,1764681638.641307,s,277.459273,s,50.0,°C
2025-12-02,14:20:38.898923,1764681638.898923,s,277.716889,s,50.0,°C
2025-12-02,14:20:39.141730,1764681639.14173,s,277.959696,s,50.0,°C
2025-12-02,14:20:39.399226,1764681639.399226,s,278.217192,s,50.0,°C
2025-12-02,14:20:39.641977,1764681639.641977,s,278.459943,s,50.0,°C
2025-12-02,14:20:39.899517,1764681639.899517,s,278.717483,s,49.0,°C
2025-12-02,14:20:40.142207,1764681640.142207,s,278.960173,s,49.0,°C
2025-12-02,14:20:40.399714,1764681640.399714,s,279.21768,s,49.0,°C
2025-12-02,14:20:40.642455,1764681640.642455,s,279.460421,s,49.0,°C
2025-12-02,14:20:40.900112,1764681640.900112,s,279.718078,s,49.0,°C
2025-12-02,14:20:41.142795,1764681641.142795,s,279.960761,s,49.0,°C
2025-12-02,14:20:41.400367,1764681641.400367,s,280.218333,s,49.0,°C
2025-12-02,14:20:41.643679,1764681641.643679,s,280.461645,s,49.0,°C
2025-12-02,14:20:41.900939,1764681641.900939,s,280.718905,s,49.0,°C
2025-12-02,14:20:42.144232,1764681642.144232,s,280.962198,s,49.0,°C
2025-12-02,14:20:42.401215,1764681642.401215,s,281.219181,s,50.0,°C
2025-12-02,14:20:42.644577,1764681642.644577,s,281.462543,s,50.0,°C
2025-12-02,14:20:42.901556,1764681642.901556,s,281.719522,s,50.0,°C
2025-12-02,14:20:43.144878,1764681643.144878,s,281.962844,s,50.0,°C
2025-12-02,14:20:43.401895,1764681643.401895,s,282.219861,s,50.0,°C
2025-12-02,14:20:43.645172,1764681643.645172,s,282.463138,s,50.0,°C
2025-12-02,14:20:43.902476,1764681643.902476,s,282.720442,s,50.0,°C
2025-12-02,14:20:44.145466,1764681644.145466,s,282.963432,s,50.0,°C
2025-12-02,14:20:44.403228,1764681644.403228,s,283.221194,s,50.0,°C
2025-12-02,14:20:44.645765,1764681644.645765,s,283.463731,s,50.0,°C
2025-12-02,14:20:44.903541,1764681644.903541,s,283.721507,s,50.0,°C
2025-12-02,14:20:45.146000,1764681645.146,s,283.963966,s,50.0,°C
2025-12-02,14:20:45.403825,1764681645.403825,s,284.221791,s,50.0,°C
2025-12-02,14:20:45.646218,1764681645.646218,s,284.464184,s,50.0,°C
2025-12-02,14:20:45.904063,1764681645.904063,s,284.722029,s,50.0,°C
2025-12-02,14:20:46.146484,1764681646.146484,s,284.96445,s,50.0,°C
2025-12-02,14:20:46.404396,1764681646.404396,s,285.222362,s,50.0,°C
2025-12-02,14:20:46.646678,1764681646.646678,s,285.464644,s,50.0,°C
2025-12-02,14:20:46.904656,1764681646.904656,s,285.722622,s,50.0,°C
2025-12-02,14:20:47.146908,1764681647.146908,s,285.964874,s,50.0,°C
2025-12-02,14:20:47.404916,1764681647.404916,s,286.222882,s,50.0,°C
2025-12-02,14:20:47.647196,1764681647.647196,s,286.465162,s,50.0,°C
2025-12-02,14:20:47.905150,1764681647.90515,s,286.723116,s,50.0,°C
2025-12-02,14:20:48.147524,1764681648.147524,s,286.96549,s,50.0,°C
2025-12-02,14:20:48.405488,1764681648.405488,s,287.223454,s,50.0,°C
2025-12-02,14:20:48.647864,1764681648.647864,s,287.46583,s,50.0,°C
2025-12-02,14:20:48.905849,1764681648.905849,s,287.723815,s,50.0,°C
2025-12-02,14:20:49.148130,1764681649.14813,s,287.966096,s,50.0,°C
2025-12-02,14:20:49.406516,1764681649.406516,s,288.224482,s,50.0,°C
2025-12-02,14:20:49.648442,1764681649.648442,s,288.466408,s,50.0,°C
2025-12-02,14:20:49.907038,1764681649.907038,s,288.725004,s,50.0,°C
2025-12-02,14:20:50.148732,1764681650.148732,s,288.966698,s,50.0,°C
2025-12-02,14:20:50.410130,1764681650.41013,s,289.228096,s,50.0,°C
2025-12-02,14:20:50.649080,1764681650.64908,s,289.467046,s,50.0,°C
2025-12-02,14:20:50.910433,1764681650.910433,s,289.728399,s,49.0,°C
2025-12-02,14:20:51.149387,1764681651.149387,s,289.967353,s,49.0,°C
2025-12-02,14:20:51.410699,1764681651.410699,s,290.228665,s,49.0,°C
2025-12-02,14:20:51.649731,1764681651.649731,s,290.467697,s,49.0,°C
2025-12-02,14:20:51.911055,1764681651.911055,s,290.729021,s,49.0,°C
2025-12-02,14:20:52.149915,1764681652.149915,s,290.967881,s,49.0,°C
2025-12-02,14:20:52.411511,1764681652.411511,s,291.229477,s,49.0,°C
2025-12-02,14:20:52.650199,1764681652.650199,s,291.468165,s,50.0,°C
2025-12-02,14:20:52.911719,1764681652.911719,s,291.729685,s,50.0,°C
2025-12-02,14:20:53.150502,1764681653.150502,s,291.968468,s,50.0,°C
2025-12-02,14:20:53.411989,1764681653.411989,s,292.229955,s,50.0,°C
2025-12-02,14:20:53.650713,1764681653.650713,s,292.468679,s,50.0,°C
2025-12-02,14:20:53.912390,1764681653.91239,s,292.730356,s,50.0,°C
2025-12-02,14:20:54.150947,1764681654.150947,s,292.968913,s,50.0,°C
2025-12-02,14:20:54.412676,1764681654.412676,s,293.230642,s,50.0,°C
2025-12-02,14:20:54.651321,1764681654.651321,s,293.469287,s,50.0,°C
2025-12-02,14:20:54.913077,1764681654.913077,s,293.731043,s,50.0,°C
2025-12-02,14:20:55.151623,1764681655.151623,s,293.969589,s,50.0,°C
2025-12-02,14:20:55.413409,1764681655.413409,s,294.231375,s,50.0,°C
2025-12-02,14:20:55.651907,1764681655.651907,s,294.469873,s,50.0,°C
2025-12-02,14:20:55.913768,1764681655.913768,s,294.731734,s,50.0,°C
2025-12-02,14:20:56.152225,1764681656.152225,s,294.970191,s,50.0,°C
2025-12-02,14:20:56.414027,1764681656.414027,s,295.231993,s,50.0,°C
2025-12-02,14:20:56.652585,1764681656.652585,s,295.470551,s,49.0,°C
2025-12-02,14:20:56.914228,1764681656.914228,s,295.732194,s,49.0,°C
2025-12-02,14:20:57.152827,1764681657.152827,s,295.970793,s,49.0,°C
2025-12-02,14:20:57.414683,1764681657.414683,s,296.232649,s,49.0,°C
2025-12-02,14:20:57.653061,1764681657.653061,s,296.471027,s,49.0,°C
2025-12-02,14:20:57.914956,1764681657.914956,s,296.732922,s,50.0,°C
2025-12-02,14:20:58.153447,1764681658.153447,s,296.971413,s,50.0,°C
2025-12-02,14:20:58.415417,1764681658.415417,s,297.233383,s,50.0,°C
2025-12-02,14:20:58.653796,1764681658.653796,s,297.471762,s,50.0,°C
2025-12-02,14:20:58.915759,1764681658.915759,s,297.733725,s,50.0,°C
2025-12-02,14:20:59.154051,1764681659.154051,s,297.972017,s,50.0,°C
2025-12-02,14:20:59.416013,1764681659.416013,s,298.233979,s,50.0,°C
2025-12-02,14:20:59.654385,1764681659.654385,s,298.472351,s,50.0,°C
2025-12-02,14:20:59.916260,1764681659.91626,s,298.734226,s,50.0,°C
2025-12-02,14:21:00.154676,1764681660.154676,s,298.972642,s,50.0,°C
2025-12-02,14:21:00.416627,1764681660.416627,s,299.234593,s,50.0,°C
2025-12-02,14:21:00.654918,1764681660.654918,s,299.472884,s,50.0,°C
2025-12-02,14:21:00.917212,1764681660.917212,s,299.735178,s,50.0,°C
2025-12-02,14:21:01.155296,1764681661.155296,s,299.973262,s,50.0,°C
2025-12-02,14:21:01.417438,1764681661.417438,s,300.235404,s,50.0,°C
2025-12-02,14:21:01.655619,1764681661.655619,s,300.473585,s,50.0,°C
2025-12-02,14:21:01.917791,1764681661.917791,s,300.735757,s,50.0,°C
2025-12-02,14:21:02.156082,1764681662.156082,s,300.974048,s,50.0,°C
2025-12-02,14:21:02.418356,1764681662.418356,s,301.236322,s,50.0,°C
2025-12-02,14:21:02.656304,1764681662.656304,s,301.47427,s,50.0,°C
2025-12-02,14:21:02.918663,1764681662.918663,s,301.736629,s,50.0,°C
2025-12-02,14:21:03.156613,1764681663.156613,s,301.974579,s,50.0,°C
2025-12-02,14:21:03.418917,1764681663.418917,s,302.236883,s,50.0,°C
2025-12-02,14:21:03.656914,1764681663.656914,s,302.47488,s,50.0,°C
2025-12-02,14:21:03.919129,1764681663.919129,s,302.737095,s,50.0,°C
2025-12-02,14:21:04.157198,1764681664.157198,s,302.975164,s,50.0,°C
2025-12-02,14:21:04.419445,1764681664.419445,s,303.237411,s,50.0,°C
2025-12-02,14:21:04.657535,1764681664.657535,s,303.475501,s,50.0,°C
2025-12-02,14:21:04.919724,1764681664.919724,s,303.73769,s,50.0,°C
2025-12-02,14:21:05.157929,1764681665.157929,s,303.975895,s,50.0,°C
2025-12-02,14:21:05.420326,1764681665.420326,s,304.238292,s,50.0,°C
2025-12-02,14:21:05.658198,1764681665.658198,s,304.476164,s,50.0,°C
2025-12-02,14:21:05.921146,1764681665.921146,s,304.739112,s,50.0,°C
2025-12-02,14:21:06.158527,1764681666.158527,s,304.976493,s,50.0,°C
2025-12-02,14:21:06.421592,1764681666.421592,s,305.239558,s,50.0,°C
2025-12-02,14:21:06.658835,1764681666.658835,s,305.476801,s,50.0,°C
2025-12-02,14:21:06.922069,1764681666.922069,s,305.740035,s,50.0,°C
2025-12-02,14:21:07.159057,1764681667.159057,s,305.977023,s,50.0,°C
2025-12-02,14:21:07.422511,1764681667.422511,s,306.240477,s,50.0,°C
2025-12-02,14:21:07.659527,1764681667.659527,s,306.477493,s,50.0,°C
2025-12-02,14:21:07.923003,1764681667.923003,s,306.740969,s,50.0,°C
2025-12-02,14:21:08.159824,1764681668.159824,s,306.97779,s,50.0,°C
2025-12-02,14:21:08.423230,1764681668.42323,s,307.241196,s,50.0,°C
2025-12-02,14:21:08.660070,1764681668.66007,s,307.478036,s,50.0,°C
2025-12-02,14:21:08.923556,1764681668.923556,s,307.741522,s,50.0,°C
2025-12-02,14:21:09.160364,1764681669.160364,s,307.97833,s,50.0,°C
2025-12-02,14:21:09.423867,1764681669.423867,s,308.241833,s,50.0,°C
2025-12-02,14:21:09.660669,1764681669.660669,s,308.478635,s,50.0,°C
2025-12-02,14:21:09.924210,1764681669.92421,s,308.742176,s,50.0,°C
2025-12-02,14:21:10.160888,1764681670.160888,s,308.978854,s,50.0,°C
2025-12-02,14:21:10.424566,1764681670.424566,s,309.242532,s,50.0,°C
2025-12-02,14:21:10.661099,1764681670.661099,s,309.479065,s,50.0,°C
2025-12-02,14:21:10.924791,1764681670.924791,s,309.742757,s,50.0,°C
2025-12-02,14:21:11.161366,1764681671.161366,s,309.979332,s,50.0,°C
2025-12-02,14:21:11.425080,1764681671.42508,s,310.243046,s,50.0,°C
2025-12-02,14:21:11.661927,1764681671.661927,s,310.479893,s,50.0,°C
2025-12-02,14:21:11.925630,1764681671.92563,s,310.743596,s,50.0,°C
2025-12-02,14:21:12.162252,1764681672.162252,s,310.980218,s,50.0,°C
2025-12-02,14:21:12.426149,1764681672.426149,s,311.244115,s,50.0,°C
2025-12-02,14:21:12.662549,1764681672.662549,s,311.480515,s,50.0,°C
2025-12-02,14:21:12.926422,1764681672.926422,s,311.744388,s,50.0,°C
2025-12-02,14:21:13.163097,1764681673.163097,s,311.981063,s,50.0,°C
2025-12-02,14:21:13.426777,1764681673.426777,s,312.244743,s,50.0,°C
2025-12-02,14:21:13.663687,1764681673.663687,s,312.481653,s,50.0,°C
2025-12-02,14:21:13.927280,1764681673.92728,s,312.745246,s,50.0,°C
2025-12-02,14:21:14.163936,1764681674.163936,s,312.981902,s,50.0,°C
2025-12-02,14:21:14.427577,1764681674.427577,s,313.245543,s,50.0,°C
2025-12-02,14:21:14.664172,1764681674.664172,s,313.482138,s,50.0,°C
2025-12-02,14:21:14.928068,1764681674.928068,s,313.746034,s,50.0,°C
2025-12-02,14:21:15.164385,1764681675.164385,s,313.982351,s,50.0,°C
2025-12-02,14:21:15.428406,1764681675.428406,s,314.246372,s,50.0,°C
2025-12-02,14:21:15.664927,1764681675.664927,s,314.482893,s,50.0,°C
2025-12-02,14:21:15.928940,1764681675.92894,s,314.746906,s,50.0,°C
2025-12-02,14:21:16.165167,1764681676.165167,s,314.983133,s,50.0,°C
2025-12-02,14:21:16.429258,1764681676.429258,s,315.247224,s,50.0,°C
2025-12-02,14:21:16.665547,1764681676.665547,s,315.483513,s,50.0,°C
2025-12-02,14:21:16.929863,1764681676.929863,s,315.747829,s,50.0,°C
2025-12-02,14:21:17.165880,1764681677.16588,s,315.983846,s,50.0,°C
2025-12-02,14:21:17.430072,1764681677.430072,s,316.248038,s,50.0,°C
2025-12-02,14:21:17.666246,1764681677.666246,s,316.484212,s,50.0,°C
2025-12-02,14:21:17.930386,1764681677.930386,s,316.748352,s,50.0,°C
2025-12-02,14:21:18.166558,1764681678.166558,s,316.984524,s,50.0,°C
2025-12-02,14:21:18.430614,1764681678.430614,s,317.24858,s,50.0,°C
2025-12-02,14:21:18.666876,1764681678.666876,s,317.484842,s,50.0,°C
2025-12-02,14:21:18.930917,1764681678.930917,s,317.748883,s,50.0,°C
2025-12-02,14:21:19.167654,1764681679.167654,s,317.98562,s,50.0,°C
2025-12-02,14:21:19.431160,1764681679.43116,s,318.249126,s,50.0,°C
2025-12-02,14:21:19.667992,1764681679.667992,s,318.485958,s,50.0,°C
2025-12-02,14:21:19.931373,1764681679.931373,s,318.749339,s,50.0,°C
2025-12-02,14:21:20.168455,1764681680.168455,s,318.986421,s,50.0,°C
2025-12-02,14:21:20.431615,1764681680.431615,s,319.249581,s,50.0,°C
2025-12-02,14:21:20.668848,1764681680.668848,s,319.486814,s,50.0,°C
2025-12-02,14:21:20.931880,1764681680.93188,s,319.749846,s,50.0,°C
2025-12-02,14:21:21.169304,1764681681.169304,s,319.98727,s,50.0,°C
2025-12-02,14:21:21.432339,1764681681.432339,s,320.250305,s,50.0,°C
2025-12-02,14:21:21.669626,1764681681.669626,s,320.487592,s,50.0,°C
2025-12-02,14:21:21.932839,1764681681.932839,s,320.750805,s,50.0,°C
2025-12-02,14:21:22.169927,1764681682.169927,s,320.987893,s,50.0,°C
2025-12-02,14:21:22.433170,1764681682.43317,s,321.251136,s,50.0,°C
2025-12-02,14:21:22.670169,1764681682.670169,s,321.488135,s,50.0,°C
2025-12-02,14:21:22.933519,1764681682.933519,s,321.751485,s,50.0,°C
2025-12-02,14:21:23.170479,1764681683.170479,s,321.988445,s,50.0,°C
2025-12-02,14:21:23.433832,1764681683.433832,s,322.251798,s,50.0,°C
2025-12-02,14:21:23.670804,1764681683.670804,s,322.48877,s,50.0,°C
2025-12-02,14:21:23.934001,1764681683.934001,s,322.751967,s,50.0,°C
2025-12-02,14:21:24.171004,1764681684.171004,s,322.98897,s,50.0,°C
2025-12-02,14:21:24.434335,1764681684.434335,s,323.252301,s,50.0,°C
2025-12-02,14:21:24.671298,1764681684.671298,s,323.489264,s,50.0,°C
2025-12-02,14:21:24.934795,1764681684.934795,s,323.752761,s,50.0,°C
2025-12-02,14:21:25.171590,1764681685.17159,s,323.989556,s,50.0,°C
2025-12-02,14:21:25.435277,1764681685.435277,s,324.253243,s,50.0,°C
2025-12-02,14:21:25.671838,1764681685.671838,s,324.489804,s,50.0,°C
2025-12-02,14:21:25.935808,1764681685.935808,s,324.753774,s,50.0,°C
2025-12-02,14:21:26.172039,1764681686.172039,s,324.990005,s,50.0,°C
2025-12-02,14:21:26.436283,1764681686.436283,s,325.254249,s,50.0,°C
2025-12-02,14:21:26.672380,1764681686.67238,s,325.490346,s,50.0,°C
2025-12-02,14:21:26.936611,1764681686.936611,s,325.754577,s,50.0,°C
2025-12-02,14:21:27.172755,1764681687.172755,s,325.990721,s,50.0,°C
2025-12-02,14:21:27.437077,1764681687.437077,s,326.255043,s,50.0,°C
2025-12-02,14:21:27.672995,1764681687.672995,s,326.490961,s,50.0,°C
2025-12-02,14:21:27.937522,1764681687.937522,s,326.755488,s,50.0,°C
2025-12-02,14:21:28.173315,1764681688.173315,s,326.991281,s,50.0,°C
2025-12-02,14:21:28.437955,1764681688.437955,s,327.255921,s,50.0,°C
2025-12-02,14:21:28.673638,1764681688.673638,s,327.491604,s,50.0,°C
2025-12-02,14:21:28.938383,1764681688.938383,s,327.756349,s,50.0,°C
2025-12-02,14:21:29.174081,1764681689.174081,s,327.992047,s,50.0,°C
2025-12-02,14:21:29.438710,1764681689.43871,s,328.256676,s,50.0,°C
2025-12-02,14:21:29.674454,1764681689.674454,s,328.49242,s,50.0,°C
2025-12-02,14:21:29.939153,1764681689.939153,s,328.757119,s,50.0,°C
2025-12-02,14:21:30.174909,1764681690.174909,s,328.992875,s,50.0,°C
2025-12-02,14:21:30.439484,1764681690.439484,s,329.25745,s,50.0,°C
2025-12-02,14:21:30.675346,1764681690.675346,s,329.493312,s,50.0,°C
2025-12-02,14:21:30.939822,1764681690.939822,s,329.757788,s,50.0,°C
2025-12-02,14:21:31.175580,1764681691.17558,s,329.993546,s,50.0,°C
2025-12-02,14:21:31.440062,1764681691.440062,s,330.258028,s,50.0,°C
2025-12-02,14:21:31.675827,1764681691.675827,s,330.493793,s,50.0,°C
2025-12-02,14:21:31.940379,1764681691.940379,s,330.758345,s,50.0,°C
2025-12-02,14:21:32.176061,1764681692.176061,s,330.994027,s,50.0,°C
2025-12-02,14:21:32.440694,1764681692.440694,s,331.25866,s,50.0,°C
2025-12-02,14:21:32.676531,1764681692.676531,s,331.494497,s,50.0,°C
2025-12-02,14:21:32.941139,1764681692.941139,s,331.759105,s,50.0,°C
2025-12-02,14:21:33.176970,1764681693.17697,s,331.994936,s,50.0,°C
2025-12-02,14:21:33.441430,1764681693.44143,s,332.259396,s,50.0,°C
2025-12-02,14:21:33.677304,1764681693.677304,s,332.49527,s,50.0,°C
2025-12-02,14:21:33.941779,1764681693.941779,s,332.759745,s,50.0,°C
2025-12-02,14:21:34.177624,1764681694.177624,s,332.99559,s,50.0,°C
2025-12-02,14:21:34.442063,1764681694.442063,s,333.260029,s,50.0,°C
2025-12-02,14:21:34.677923,1764681694.677923,s,333.495889,s,50.0,°C
2025-12-02,14:21:34.942414,1764681694.942414,s,333.76038,s,50.0,°C
2025-12-02,14:21:35.178253,1764681695.178253,s,333.996219,s,50.0,°C
2025-12-02,14:21:35.442755,1764681695.442755,s,334.260721,s,50.0,°C
2025-12-02,14:21:35.678582,1764681695.678582,s,334.496548,s,50.0,°C
2025-12-02,14:21:35.943273,1764681695.943273,s,334.761239,s,50.0,°C
2025-12-02,14:21:36.178919,1764681696.178919,s,334.996885,s,50.0,°C
2025-12-02,14:21:36.443733,1764681696.443733,s,335.261699,s,50.0,°C
2025-12-02,14:21:36.679176,1764681696.679176,s,335.497142,s,50.0,°C
2025-12-02,14:21:36.944257,1764681696.944257,s,335.762223,s,50.0,°C
2025-12-02,14:21:37.179399,1764681697.179399,s,335.997365,s,50.0,°C
2025-12-02,14:21:37.444587,1764681697.444587,s,336.262553,s,50.0,°C
2025-12-02,14:21:37.679697,1764681697.679697,s,336.497663,s,50.0,°C
2025-12-02,14:21:37.945044,1764681697.945044,s,336.76301,s,50.0,°C
2025-12-02,14:21:38.179965,1764681698.179965,s,336.997931,s,50.0,°C
2025-12-02,14:21:38.445491,1764681698.445491,s,337.263457,s,50.0,°C
2025-12-02,14:21:38.680254,1764681698.680254,s,337.49822,s,50.0,°C
2025-12-02,14:21:38.945850,1764681698.94585,s,337.763816,s,50.0,°C
2025-12-02,14:21:39.180489,1764681699.180489,s,337.998455,s,50.0,°C
2025-12-02,14:21:39.446311,1764681699.446311,s,338.264277,s,50.0,°C
2025-12-02,14:21:39.680783,1764681699.680783,s,338.498749,s,50.0,°C
2025-12-02,14:21:39.946779,1764681699.946779,s,338.764745,s,50.0,°C
2025-12-02,14:21:40.181192,1764681700.181192,s,338.999158,s,50.0,°C
2025-12-02,14:21:40.447225,1764681700.447225,s,339.265191,s,50.0,°C
2025-12-02,14:21:40.681595,1764681700.681595,s,339.499561,s,50.0,°C
2025-12-02,14:21:40.947686,1764681700.947686,s,339.765652,s,50.0,°C
2025-12-02,14:21:41.181930,1764681701.18193,s,339.999896,s,50.0,°C
2025-12-02,14:21:41.448104,1764681701.448104,s,340.26607,s,50.0,°C
2025-12-02,14:21:41.682359,1764681701.682359,s,340.500325,s,50.0,°C
2025-12-02,14:21:41.948497,1764681701.948497,s,340.766463,s,50.0,°C
2025-12-02,14:21:42.182822,1764681702.182822,s,341.000788,s,50.0,°C
2025-12-02,14:21:42.448910,1764681702.44891,s,341.266876,s,50.0,°C
2025-12-02,14:21:42.683265,1764681702.683265,s,341.501231,s,50.0,°C
2025-12-02,14:21:42.949149,1764681702.949149,s,341.767115,s,50.0,°C
2025-12-02,14:21:43.183719,1764681703.183719,s,342.001685,s,50.0,°C
2025-12-02,14:21:43.449469,1764681703.449469,s,342.267435,s,50.0,°C
2025-12-02,14:21:43.683955,1764681703.683955,s,342.501921,s,50.0,°C
2025-12-02,14:21:43.949829,1764681703.949829,s,342.767795,s,50.0,°C
2025-12-02,14:21:44.184418,1764681704.184418,s,343.002384,s,50.0,°C
2025-12-02,14:21:44.450070,1764681704.45007,s,343.268036,s,50.0,°C
2025-12-02,14:21:44.684850,1764681704.68485,s,343.502816,s,50.0,°C
2025-12-02,14:21:44.950384,1764681704.950384,s,343.76835,s,50.0,°C
2025-12-02,14:21:45.185085,1764681705.185085,s,344.003051,s,50.0,°C
2025-12-02,14:21:45.450713,1764681705.450713,s,344.268679,s,50.0,°C
2025-12-02,14:21:45.685548,1764681705.685548,s,344.503514,s,50.0,°C
2025-12-02,14:21:45.950999,1764681705.950999,s,344.768965,s,50.0,°C
2025-12-02,14:21:46.185910,1764681706.18591,s,345.003876,s,50.0,°C
2025-12-02,14:21:46.451306,1764681706.451306,s,345.269272,s,50.0,°C
2025-12-02,14:21:46.686378,1764681706.686378,s,345.504344,s,50.0,°C
2025-12-02,14:21:46.951723,1764681706.951723,s,345.769689,s,50.0,°C
2025-12-02,14:21:47.186695,1764681707.186695,s,346.004661,s,50.0,°C
2025-12-02,14:21:47.451918,1764681707.451918,s,346.269884,s,50.0,°C
2025-12-02,14:21:47.687112,1764681707.687112,s,346.505078,s,50.0,°C
2025-12-02,14:21:47.952113,1764681707.952113,s,346.770079,s,50.0,°C
2025-12-02,14:21:48.187422,1764681708.187422,s,347.005388,s,50.0,°C
2025-12-02,14:21:48.452433,1764681708.452433,s,347.270399,s,50.0,°C
2025-12-02,14:21:48.687933,1764681708.687933,s,347.505899,s,50.0,°C
2025-12-02,14:21:48.952808,1764681708.952808,s,347.770774,s,50.0,°C
2025-12-02,14:21:49.188279,1764681709.188279,s,348.006245,s,50.0,°C
2025-12-02,14:21:49.453273,1764681709.453273,s,348.271239,s,50.0,°C
