Zeit t / s;Spannungsquelle S_1;Ereignisse N_A;Kanal n_A;Energie E_A / keV;Rate R_A / 1/s
236,5;1;;;;149,998183355335
236,6;1;;;;149,998183355335
236,7;1;;;;149,998183355335
236,8;1;;;;139,998304464979
236,9;1;;;;139,998304464979
237,001;1;;;;139,998304464979
237,1;1;;;;139,998304464979
237,2;1;;;;139,998304464979
237,3;1;;;;139,998304464979
237,4;1;;;;139,998304464979
237,5;1;;;;139,998304464979
237,6;1;;;;139,998304464979
237,7;1;;;;126,665146684906
237,8;1;;;;126,665146684906
237,9;1;;;;126,665146684906
238;1;;;;126,665146684906
238,1;1;;;;126,665146684906
238,2;1;;;;126,665146684906
238,3;1;;;;126,665146684906
238,4;1;;;;126,665146684906
238,5;1;;;;126,665146684906
238,6;1;;;;126,665132611172
238,7;1;;;;126,665132611172
238,8;1;;;;126,665132611172
238,9;1;;;;126,665132611172
239;1;;;;126,665132611172
239,1;1;;;;126,665132611172
239,2;1;;;;126,665132611172
239,301;1;;;;126,665132611172
239,4;1;;;;126,665132611172
239,5;1;;;;121,109644338752
239,6;1;;;;121,109644338752
239,701;1;;;;121,109644338752
239,8;1;;;;121,109644338752
239,9;1;;;;121,109644338752
240;1;;;;121,109644338752
240,1;1;;;;121,109644338752
240,2;1;;;;121,109644338752
240,3;1;;;;121,109644338752
240,4;1;;;;141,109402119463
240,5;1;;;;141,109402119463
240,6;1;;;;141,109402119463
240,7;1;;;;141,109402119463
240,801;1;;;;141,109402119463
240,9;1;;;;141,109402119463
241;1;;;;141,109402119463
241,101;1;;;;141,109402119463
241,2;1;;;;141,109402119463
241,302;1;;;;147,611976725254
241,4;1;;;;147,611976725254
241,5;1;;;;147,611976725254
241,6;1;;;;147,611976725254
241,7;1;;;;147,611976725254
241,801;1;;;;147,611976725254
241,9;1;;;;147,611976725254
242;1;;;;147,611976725254
242,1;1;;;;147,611976725254
242,2;1;;;;147,611976725254
242,3;1;;;;153,15129816746
242,4;1;;;;153,15129816746
242,5;1;;;;153,15129816746
242,6;1;;;;153,15129816746
242,7;1;;;;153,15129816746
242,8;1;;;;153,15129816746
242,9;1;;;;153,15129816746
243,003;1;;;;153,15129816746
243,1;1;;;;153,15129816746
243,2;1;;;;143,331613353973
243,301;1;;;;143,331613353973
243,4;1;;;;143,331613353973
243,5;1;;;;143,331613353973
243,6;1;;;;143,331613353973
243,7;1;;;;143,331613353973
243,8;1;;;;143,331613353973
243,9;1;;;;143,331613353973
244;1;;;;143,331613353973
244,1;1;;;;136,665011501527
244,2;1;;;;136,665011501527
244,3;1;;;;136,665011501527
244,4;1;;;;136,665011501527
244,5;1;;;;136,665011501527
244,6;1;;;;136,665011501527
244,7;1;;;;136,665011501527
244,8;1;;;;136,665011501527
244,9;1;;;;136,665011501527
245,002;1;;;;149,831705698566
245,1;1;;;;149,831705698566
245,2;1;;;;149,831705698566
245,3;1;;;;149,831705698566
245,4;1;;;;149,831705698566
245,5;1;;;;149,831705698566
245,6;1;;;;149,831705698566
245,7;1;;;;149,831705698566
245,801;1;;;;149,831705698566
245,9;1;;;;149,831705698566
246;1;;;;138,274876627247
246,1;1;;;;138,274876627247
246,2;1;;;;138,274876627247
246,3;1;;;;138,274876627247
246,4;1;;;;138,274876627247
246,5;1;;;;138,274876627247
246,6;1;;;;138,274876627247
246,7;1;;;;138,274876627247
246,8;1;;;;138,274876627247
246,901;1;;;;148,556963114304
247;1;;;;148,556963114304
247,1;1;;;;148,556963114304
247,2;1;;;;148,556963114304
247,3;1;;;;148,556963114304
247,4;1;;;;148,556963114304
247,5;1;;;;148,556963114304
247,6;1;;;;148,556963114304
247,7;1;;;;148,556963114304
247,8;1;;;;148,556963114304
247,9;1;;;;134,266909188776
248;1;;;;134,266909188776
248,1;1;;;;134,266909188776
248,2;1;;;;134,266909188776
248,3;1;;;;134,266909188776
248,4;1;;;;134,266909188776
248,5;1;;;;134,266909188776
248,601;1;;;;134,266909188776
248,7;1;;;;134,266909188776
248,801;1;;;;144,282399278677
248,9;1;;;;144,282399278677
249;1;;;;144,282399278677
249,1;1;;;;144,282399278677
249,2;1;;;;144,282399278677
249,3;1;;;;144,282399278677
249,4;1;;;;144,282399278677
249,5;1;;;;144,282399278677
249,6;1;;;;144,282399278677
249,7;1;;;;146,664890391883
249,8;1;;;;146,664890391883
249,9;1;;;;146,664890391883
250;1;;;;146,664890391883
250,1;1;;;;146,664890391883
250,2;1;;;;146,664890391883
250,3;1;;;;146,664890391883
250,401;1;;;;146,664890391883
250,501;1;;;;146,664890391883
250,6;1;;;;151,109281009819
250,701;1;;;;151,109281009819
250,801;1;;;;151,109281009819
250,901;1;;;;151,109281009819
251,001;1;;;;151,109281009819
251,1;1;;;;151,109281009819
251,2;1;;;;151,109281009819
251,3;1;;;;151,109281009819
251,4;1;;;;151,109281009819
251,5;1;;;;133,331718538075
251,6;1;;;;133,331718538075
251,7;1;;;;133,331718538075
251,8;1;;;;133,331718538075
251,901;1;;;;133,331718538075
252;1;;;;133,331718538075
252,1;1;;;;133,331718538075
252,201;1;;;;133,331718538075
252,3;1;;;;133,331718538075
252,4;1;;;;133,331718538075
252,5;1;;;;129,868560030393
252,6;1;;;;129,868560030393
252,7;1;;;;129,868560030393
252,8;1;;;;129,868560030393
252,906;1;;;;129,868560030393
253;1;;;;129,868560030393
253,101;1;;;;129,868560030393
253,2;1;;;;129,868560030393
253,301;1;;;;129,868560030393
253,4;1;;;;129,868560030393
253,5;1;;;;131,998402819326
253,6;1;;;;131,998402819326
253,7;1;;;;131,998402819326
253,8;1;;;;131,998402819326
253,9;1;;;;131,998402819326
254;1;;;;131,998402819326
254,1;1;;;;131,998402819326
254,2;1;;;;131,998402819326
254,3;1;;;;131,998402819326
254,4;1;;;;162,220275578915
254,501;1;;;;162,220275578915
254,6;1;;;;162,220275578915
254,7;1;;;;162,220275578915
254,8;1;;;;162,220275578915
254,9;1;;;;162,220275578915
255;1;;;;162,220275578915
255,1;1;;;;162,220275578915
255,201;1;;;;162,220275578915
255,301;1;;;;147,448329061212
255,4;1;;;;147,448329061212
255,501;1;;;;147,448329061212
255,6;1;;;;147,448329061212
255,7;1;;;;147,448329061212
255,8;1;;;;147,448329061212
255,9;1;;;;147,448329061212
256;1;;;;147,448329061212
256,1;1;;;;147,448329061212
256,201;1;;;;147,448329061212
256,3;1;;;;132,395584767727
256,401;1;;;;132,395584767727
256,501;1;;;;132,395584767727
256,601;1;;;;132,395584767727
256,7;1;;;;132,395584767727
256,8;1;;;;132,395584767727
256,9;1;;;;132,395584767727
257;1;;;;132,395584767727
257,1;1;;;;132,395584767727
257,2;1;;;;138,733060832005
257,3;1;;;;138,733060832005
257,4;1;;;;138,733060832005
257,5;1;;;;138,733060832005
257,601;1;;;;138,733060832005
257,7;1;;;;138,733060832005
257,8;1;;;;138,733060832005
257,9;1;;;;138,733060832005
258;1;;;;138,733060832005
258,1;1;;;;138,733060832005
258,2;1;;;;149,998185021961
258,3;1;;;;149,998185021961
258,401;1;;;;149,998185021961
258,5;1;;;;149,998185021961
258,6;1;;;;149,998185021961
258,701;1;;;;149,998185021961
258,8;1;;;;149,998185021961
258,901;1;;;;149,998185021961
259;1;;;;149,998185021961
259,1;1;;;;133,331733352533
259,201;1;;;;133,331733352533
259,3;1;;;;133,331733352533
259,4;1;;;;133,331733352533
259,5;1;;;;133,331733352533
259,602;1;;;;133,331733352533
259,7;1;;;;133,331733352533
259,801;1;;;;133,331733352533
259,9;1;;;;133,331733352533
260,001;1;;;;133,331733352533
260,1;1;;;;139,998306020497
260,2;1;;;;139,998306020497
260,3;1;;;;139,998306020497
260,4;1;;;;139,998306020497
260,5;1;;;;139,998306020497
260,6;1;;;;139,998306020497
260,7;1;;;;139,998306020497
260,8;1;;;;139,998306020497
260,9;1;;;;139,998306020497
261;1;;;;139,998306020497
261,1;1;;;;132,262925469541
261,2;1;;;;132,262925469541
261,301;1;;;;132,262925469541
261,4;1;;;;132,262925469541
261,5;1;;;;132,262925469541
261,6;1;;;;132,262925469541
261,7;1;;;;132,262925469541
261,8;1;;;;132,262925469541
261,9;1;;;;132,262925469541
262;1;;;;138,579256636477
262,1;1;;;;138,579256636477
262,2;1;;;;138,579256636477
262,3;1;;;;138,579256636477
262,401;1;;;;138,579256636477
262,5;1;;;;138,579256636477
262,6;1;;;;138,579256636477
262,7;1;;;;138,579256636477
262,8;1;;;;138,579256636477
262,9;1;;;;137,776124464284
263;1;;;;137,776124464284
263,101;1;;;;137,776124464284
263,201;1;;;;137,776124464284
263,3;1;;;;137,776124464284
263,4;1;;;;137,776124464284
263,5;1;;;;137,776124464284
263,6;1;;;;137,776124464284
263,7;1;;;;137,776124464284
263,8;1;;;;135,553913847043
263,9;1;;;;135,553913847043
264;1;;;;135,553913847043
264,1;1;;;;135,553913847043
264,2;1;;;;135,553913847043
264,3;1;;;;135,553913847043
264,4;1;;;;135,553913847043
264,5;1;;;;135,553913847043
264,6;1;;;;135,553913847043
264,7;1;;;;159,998062245691
264,8;1;;;;159,998062245691
264,9;1;;;;159,998062245691
265;1;;;;159,998062245691
265,1;1;;;;159,998062245691
265,2;1;;;;159,998062245691
265,3;1;;;;159,998062245691
265,4;1;;;;159,998062245691
265,501;1;;;;159,998062245691
265,6;1;;;;131,109537796658
265,7;1;;;;131,109537796658
265,8;1;;;;131,109537796658
265,9;1;;;;131,109537796658
266;1;;;;131,109537796658
266,1;1;;;;131,109537796658
266,201;1;;;;131,109537796658
266,3;1;;;;131,109537796658
266,4;1;;;;131,109537796658
266,5;1;;;;145,553792737399
266,6;1;;;;145,553792737399
266,7;1;;;;145,553792737399
266,8;1;;;;145,553792737399
266,9;1;;;;145,553792737399
267;1;;;;145,553792737399
267,1;1;;;;145,553792737399
267,2;1;;;;145,553792737399
267,3;1;;;;145,553792737399
267,4;1;;;;125,554034956688
267,5;1;;;;125,554034956688
267,6;1;;;;125,554034956688
267,7;1;;;;125,554034956688
267,8;1;;;;125,554034956688
267,9;1;;;;125,554034956688
268;1;;;;125,554034956688
268,1;1;;;;125,554034956688
268,201;1;;;;125,554034956688
268,301;1;;;;155,381028131846
268,4;1;;;;155,381028131846
268,5;1;;;;155,381028131846
268,6;1;;;;155,381028131846
268,701;1;;;;155,381028131846
268,8;1;;;;155,381028131846
268,9;1;;;;155,381028131846
269;1;;;;155,381028131846
269,1;1;;;;155,381028131846
269,201;1;;;;143,331613353973
269,3;1;;;;143,331613353973
269,4;1;;;;143,331613353973
269,5;1;;;;143,331613353973
269,6;1;;;;143,331613353973
269,7;1;;;;143,331613353973
269,8;1;;;;143,331613353973
269,9;1;;;;143,331613353973
270;1;;;;143,331613353973
270,1;1;;;;143,331613353973
270,201;1;;;;143,998257621083
270,3;1;;;;143,998257621083
270,401;1;;;;143,998257621083
270,501;1;;;;143,998257621083
270,6;1;;;;143,998257621083
270,7;1;;;;143,998257621083
270,8;1;;;;143,998257621083
270,9;1;;;;143,998257621083
271;1;;;;143,998257621083
271,1;1;;;;141,109402119463
271,2;1;;;;141,109402119463
271,3;1;;;;141,109402119463
271,4;1;;;;141,109402119463
271,501;1;;;;141,109402119463
271,6;1;;;;141,109402119463
271,701;1;;;;141,109402119463
271,801;1;;;;141,109402119463
271,9;1;;;;141,109402119463
272;1;;;;141,109402119463
272,1;1;;;;138,136478841095
272,201;1;;;;138,136478841095
272,301;1;;;;138,136478841095
272,4;1;;;;138,136478841095
272,5;1;;;;138,136478841095
272,601;1;;;;138,136478841095
272,7;1;;;;138,136478841095
272,8;1;;;;138,136478841095
272,9;1;;;;138,136478841095
273;1;;;;112,22086310288
273,101;1;;;;112,22086310288
273,2;1;;;;112,22086310288
273,3;1;;;;112,22086310288
273,4;1;;;;112,22086310288
273,5;1;;;;112,22086310288
273,6;1;;;;112,22086310288
273,7;1;;;;112,22086310288
273,8;1;;;;112,22086310288
273,9;1;;;;152,220378664303
274;1;;;;152,220378664303
274,1;1;;;;152,220378664303
274,2;1;;;;152,220378664303
274,3;1;;;;152,220378664303
274,4;1;;;;152,220378664303
274,501;1;;;;152,220378664303
274,6;1;;;;152,220378664303
274,7;1;;;;152,220378664303
274,8;1;;;;141,109417798098
274,9;1;;;;141,109417798098
275,001;1;;;;141,109417798098
275,1;1;;;;141,109417798098
275,201;1;;;;141,109417798098
275,3;1;;;;141,109417798098
275,4;1;;;;141,109417798098
275,5;1;;;;141,109417798098
275,6;1;;;;141,109417798098
275,7;1;;;;128,88732792014
275,8;1;;;;128,88732792014
275,9;1;;;;128,88732792014
276;1;;;;128,88732792014
276,1;1;;;;128,88732792014
276,2;1;;;;128,88732792014
276,3;1;;;;128,88732792014
276,401;1;;;;128,88732792014
276,501;1;;;;128,88732792014
276,6;1;;;;122,220741993236
276,7;1;;;;122,220741993236
276,802;1;;;;122,220741993236
276,9;1;;;;122,220741993236
277;1;;;;122,220741993236
277,1;1;;;;122,220741993236
277,2;1;;;;122,220741993236
277,3;1;;;;122,220741993236
277,401;1;;;;122,220741993236
277,5;1;;;;122,220741993236
277,6;1;;;;127,998464018432
277,7;1;;;;127,998464018432
277,8;1;;;;127,998464018432
277,9;1;;;;127,998464018432
278;1;;;;127,998464018432
278,1;1;;;;127,998464018432
278,2;1;;;;127,998464018432
278,3;1;;;;127,998464018432
278,4;1;;;;127,998464018432
278,5;1;;;;132,220620883592
278,6;1;;;;132,220620883592
278,701;1;;;;132,220620883592
278,8;1;;;;132,220620883592
278,9;1;;;;132,220620883592
279;1;;;;132,220620883592
279,101;1;;;;132,220620883592
279,2;1;;;;132,220620883592
279,3;1;;;;132,220620883592
279,401;1;;;;144,282383265286
279,5;1;;;;144,282383265286
279,6;1;;;;144,282383265286
279,7;1;;;;144,282383265286
279,801;1;;;;144,282383265286
279,901;1;;;;144,282383265286
280;1;;;;144,282383265286
280,1;1;;;;144,282383265286
280,2;1;;;;144,282383265286
280,301;1;;;;148,887102243662
280,4;1;;;;148,887102243662
280,5;1;;;;148,887102243662
280,606;1;;;;148,887102243662
280,7;1;;;;148,887102243662
280,8;1;;;;148,887102243662
280,9;1;;;;148,887102243662
281;1;;;;148,887102243662
281,1;1;;;;148,887102243662
281,2;1;;;;148,887102243662
281,3;1;;;;151,149320413637
281,4;1;;;;151,149320413637
281,5;1;;;;151,149320413637
281,6;1;;;;151,149320413637
281,7;1;;;;151,149320413637
281,8;1;;;;151,149320413637
281,9;1;;;;151,149320413637
282,001;1;;;;151,149320413637
282,101;1;;;;151,149320413637
282,2;1;;;;139,998304464979
282,301;1;;;;139,998304464979
282,4;1;;;;139,998304464979
282,501;1;;;;139,998304464979
282,6;1;;;;139,998304464979
282,7;1;;;;139,998304464979
282,801;1;;;;139,998304464979
282,9;1;;;;139,998304464979
283;1;;;;139,998304464979
283,101;1;;;;153,161316157365
283,201;1;;;;153,161316157365
283,3;1;;;;153,161316157365
283,4;1;;;;153,161316157365
283,5;1;;;;153,161316157365
283,6;1;;;;153,161316157365
283,7;1;;;;153,161316157365
283,8;1;;;;153,161316157365
283,9;1;;;;153,161316157365
284;1;;;;153,161316157365
284,1;1;;;;138,136465013787
284,2;1;;;;138,136465013787
284,3;1;;;;138,136465013787
284,401;1;;;;138,136465013787
284,5;1;;;;138,136465013787
284,6;1;;;;138,136465013787
284,7;1;;;;138,136465013787
284,8;1;;;;138,136465013787
284,9;1;;;;138,136465013787
285;1;;;;131,109523229108
285,1;1;;;;131,109523229108
285,2;1;;;;131,109523229108
285,3;1;;;;131,109523229108
285,4;1;;;;131,109523229108
285,5;1;;;;131,109523229108
285,6;1;;;;131,109523229108
285,7;1;;;;131,109523229108
285,801;1;;;;131,109523229108
285,901;1;;;;155,208784639829
286;1;;;;155,208784639829
286,101;1;;;;155,208784639829
286,201;1;;;;155,208784639829
286,301;1;;;;155,208784639829
286,401;1;;;;155,208784639829
286,5;1;;;;155,208784639829
286,6;1;;;;155,208784639829
286,7;1;;;;155,208784639829
286,8;1;;;;155,208784639829
286,9;1;;;;127,252966171452
287;1;;;;127,252966171452
287,101;1;;;;127,252966171452
287,2;1;;;;127,252966171452
287,3;1;;;;127,252966171452
287,4;1;;;;127,252966171452
287,5;1;;;;127,252966171452
287,6;1;;;;127,252966171452
287,7;1;;;;127,252966171452
287,8;1;;;;138,887222242222
287,901;1;;;;138,887222242222
288;1;;;;138,887222242222
288,1;1;;;;138,887222242222
288,2;1;;;;138,887222242222
288,3;1;;;;138,887222242222
288,4;1;;;;138,887222242222
288,5;1;;;;138,887222242222
288,6;1;;;;138,887222242222
288,7;1;;;;133,331718538075
288,8;1;;;;133,331718538075
288,9;1;;;;133,331718538075
289;1;;;;133,331718538075
289,1;1;;;;133,331718538075
289,2;1;;;;133,331718538075
289,3;1;;;;133,331718538075
289,4;1;;;;133,331718538075
289,5;1;;;;133,331718538075
289,6;1;;;;133,331718538075
289,7;1;;;;116,99858431713
289,8;1;;;;116,99858431713
289,9;1;;;;116,99858431713
290;1;;;;116,99858431713
290,1;1;;;;116,99858431713
290,2;1;;;;116,99858431713
290,301;1;;;;116,99858431713
290,4;1;;;;116,99858431713
290,5;1;;;;116,99858431713
290,6;1;;;;154,442591133351
290,7;1;;;;154,442591133351
290,8;1;;;;154,442591133351
290,901;1;;;;154,442591133351
291;1;;;;154,442591133351
291,101;1;;;;154,442591133351
291,201;1;;;;154,442591133351
291,3;1;;;;154,442591133351
291,4;1;;;;154,442591133351
291,5;1;;;;128,88732792014
291,6;1;;;;128,88732792014
291,7;1;;;;128,88732792014
291,801;1;;;;128,88732792014
291,9;1;;;;128,88732792014
292;1;;;;128,88732792014
292,101;1;;;;128,88732792014
292,201;1;;;;128,88732792014
292,3;1;;;;128,88732792014
292,4;1;;;;141,109417798098
292,5;1;;;;141,109417798098
292,6;1;;;;141,109417798098
292,7;1;;;;141,109417798098
292,801;1;;;;141,109417798098
292,9;1;;;;141,109417798098
293;1;;;;141,109417798098
293,103;1;;;;141,109417798098
293,2;1;;;;141,109417798098
293,301;1;;;;127,776230265656
293,401;1;;;;127,776230265656
293,5;1;;;;127,776230265656
293,6;1;;;;127,776230265656
293,7;1;;;;127,776230265656
293,8;1;;;;127,776230265656
293,9;1;;;;127,776230265656
294;1;;;;127,776230265656
294,101;1;;;;127,776230265656
294,2;1;;;;111,109765448396
294,3;1;;;;111,109765448396
294,4;1;;;;111,109765448396
294,5;1;;;;111,109765448396
294,6;1;;;;111,109765448396
294,7;1;;;;111,109765448396
294,8;1;;;;111,109765448396
294,9;1;;;;111,109765448396
295;1;;;;111,109765448396
295,1;1;;;;133,183753180317
295,2;1;;;;133,183753180317
295,3;1;;;;133,183753180317
295,401;1;;;;133,183753180317
295,5;1;;;;133,183753180317
295,601;1;;;;133,183753180317
295,7;1;;;;133,183753180317
295,8;1;;;;133,183753180317
295,9;1;;;;133,183753180317
296;1;;;;133,183753180317
296,1;1;;;;134,132509506141
296,2;1;;;;134,132509506141
296,3;1;;;;134,132509506141
296,4;1;;;;134,132509506141
296,501;1;;;;134,132509506141
296,6;1;;;;134,132509506141
296,7;1;;;;134,132509506141
296,8;1;;;;134,132509506141
296,9;1;;;;134,132509506141
297;1;;;;139,99832002016
297,1;1;;;;139,99832002016
297,2;1;;;;139,99832002016
297,3;1;;;;139,99832002016
297,4;1;;;;139,99832002016
297,5;1;;;;139,99832002016
297,6;1;;;;139,99832002016
297,7;1;;;;139,99832002016
297,8;1;;;;139,99832002016
297,9;1;;;;143,331597428431
298,001;1;;;;143,331597428431
298,1;1;;;;143,331597428431
298,2;1;;;;143,331597428431
298,3;1;;;;143,331597428431
298,401;1;;;;143,331597428431
298,501;1;;;;143,331597428431
298,601;1;;;;143,331597428431
298,701;1;;;;143,331597428431
298,8;1;;;;161,109177800978
298,9;1;;;;161,109177800978
299;1;;;;161,109177800978
299,101;1;;;;161,109177800978
299,2;1;;;;161,109177800978
299,3;1;;;;161,109177800978
299,4;1;;;;161,109177800978
299,501;1;;;;161,109177800978
299,6;1;;;;161,109177800978
299,701;1;;;;146,33969500812
299,805;1;;;;146,33969500812
299,9;1;;;;146,33969500812
300;1;;;;146,33969500812
