TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
-1.9969e-04,-0.7,-0.9,-0.136,-0.14
-1.9201e-04,-0.5,-0.3,-0.136,-0.132
-1.8433e-04,-0.5,-0.7,-0.132,-0.14
-1.7665e-04,-0.5,-0.3,-0.136,-0.132
-1.6897e-04,-0.5,-0.7,-0.136,-0.14
-1.6129e-04,-0.5,-0.3,-0.136,-0.132
-1.5361e-04,-0.5,-0.7,-0.132,-0.14
-1.4593e-04,-0.5,-0.3,-0.136,-0.128
-1.3825e-04,-0.5,-0.7,-0.136,-0.136
-1.3057e-04,-0.3,-0.3,-0.132,-0.128
-1.2289e-04,-0.5,-0.7,-0.132,-0.136
-1.1521e-04,-0.3,-0.3,-0.132,-0.128
-1.0753e-04,-0.5,-0.7,-0.132,-0.136
-9.9846e-05,-0.5,-0.3,-0.132,-0.128
-9.2166e-05,-0.3,-0.5,-0.132,-0.136
-8.4485e-05,-0.3,-0.1,-0.132,-0.128
-7.6805e-05,-0.3,-0.5,-0.132,-0.136
-6.9124e-05,-0.3,-0.1,-0.132,-0.128
-6.1444e-05,-0.3,-0.5,-0.132,-0.136
-5.3763e-05,-0.1,-0.1,-0.128,-0.124
-4.6083e-05,-0.3,-0.5,-0.132,-0.132
-3.8402e-05,-0.1,-0.1,-0.128,-0.124
-3.0722e-05,-0.1,-0.5,-0.128,-0.132
-2.3041e-05,-0.3,-0.1,-0.128,-0.124
-1.5361e-05,-0.1,-0.3,-0.128,-0.132
-7.6805e-06,-0.1,-0.1,-0.128,-0.124
-7.3596e-16,-0.1,-0.3,-0.128,-0.132
7.6805e-06,-0.1,0.1,-0.128,-0.124
1.5361e-05,-0.1,-0.3,-0.128,-0.132
2.3041e-05,-0.1,0.1,-0.128,-0.124
3.0722e-05,-0.1,-0.3,-0.128,-0.128
3.8402e-05,-0.1,0.1,-0.124,-0.12
4.6083e-05,-0.1,-0.3,-0.128,-0.132
5.3763e-05,-0.1,0.1,-0.124,-0.116
6.1444e-05,-0.1,-0.3,-0.124,-0.128
6.9124e-05,-0.1,0.1,-0.124,-0.12
7.6805e-05,0.1,-0.3,-0.124,-0.128
8.4485e-05,0.1,0.1,-0.124,-0.12
9.2166e-05,0.1,-0.1,-0.124,-0.128
9.9846e-05,0.1,0.3,-0.124,-0.12
1.0753e-04,0.1,-0.1,-0.124,-0.124
1.1521e-04,0.1,0.3,-0.124,-0.116
1.2289e-04,0.1,-0.1,-0.124,-0.124
1.3057e-04,0.1,0.3,-0.124,-0.116
1.3825e-04,0.1,-0.1,-0.12,-0.124
1.4593e-04,0.1,0.3,-0.12,-0.116
1.5361e-04,0.3,-0.1,-0.12,-0.124
1.6129e-04,0.3,0.3,-0.12,-0.116
1.6897e-04,0.3,-0.1,-0.124,-0.124
1.7665e-04,0.3,0.3,-0.12,-0.116
1.8433e-04,0.3,0.1,-0.12,-0.12
1.9201e-04,0.3,0.5,-0.12,-0.116
1.9969e-04,0.3,0.1,-0.12,-0.12
2.0737e-04,0.3,0.5,-0.12,-0.116
2.1505e-04,0.3,0.1,-0.116,-0.12
2.2273e-04,0.3,0.5,-0.116,-0.112
2.3041e-04,0.3,0.1,-0.116,-0.12
2.3810e-04,0.3,0.5,-0.116,-0.112
2.4578e-04,0.3,0.1,-0.116,-0.124
2.5346e-04,0.3,0.5,-0.116,-0.108
2.6114e-04,0.5,0.1,-0.116,-0.12
2.6882e-04,0.5,0.5,-0.116,-0.112
2.7650e-04,0.5,0.3,-0.116,-0.116
2.8418e-04,0.5,0.5,-0.112,-0.112
2.9186e-04,0.5,0.3,-0.112,-0.116
2.9954e-04,0.5,0.7,-0.116,-0.108
3.0722e-04,0.5,0.3,-0.112,-0.116
3.1490e-04,0.5,0.7,-0.112,-0.108
3.2258e-04,0.5,0.3,-0.112,-0.116
3.3026e-04,0.5,0.7,-0.112,-0.108
3.3794e-04,0.5,0.3,-0.112,-0.116
3.4562e-04,0.5,0.7,-0.112,-0.108
3.5330e-04,0.5,0.3,-0.108,-0.116
3.6098e-04,0.5,0.7,-0.108,-0.108
3.6866e-04,0.5,0.3,-0.112,-0.116
3.7634e-04,0.5,0.7,-0.112,-0.104
3.8402e-04,0.5,0.3,-0.108,-0.112
3.9171e-04,0.7,0.9,-0.108,-0.104
3.9939e-04,0.7,0.3,-0.108,-0.112
4.0707e-04,0.7,0.9,-0.108,-0.104
4.1475e-04,0.7,0.5,-0.108,-0.112
4.2243e-04,0.7,0.9,-0.108,-0.104
4.3011e-04,0.7,0.5,-0.108,-0.112
4.3779e-04,0.7,0.9,-0.108,-0.1
4.4547e-04,0.7,0.5,-0.108,-0.108
4.5315e-04,0.7,0.9,-0.108,-0.1
4.6083e-04,0.7,0.5,-0.108,-0.108
4.6851e-04,0.9,0.9,-0.104,-0.1
4.7619e-04,0.7,0.5,-0.104,-0.108
4.8387e-04,0.7,0.9,-0.104,-0.1
4.9155e-04,0.9,0.5,-0.104,-0.108
4.9923e-04,0.9,0.9,-0.104,-0.1
5.0691e-04,0.9,0.7,-0.104,-0.104
5.1459e-04,0.7,0.9,-0.1,-0.1
5.2227e-04,0.7,0.7,-0.1,-0.104
5.2995e-04,0.9,0.9,-0.1,-0.096
5.3763e-04,0.9,0.7,-0.1,-0.104
5.4531e-04,0.9,1.1,-0.1,-0.096
5.5300e-04,0.9,0.7,-0.1,-0.104
5.6068e-04,0.9,1.1,-0.1,-0.096
5.6836e-04,0.9,0.7,-0.1,-0.104
5.7604e-04,0.9,1.1,-0.1,-0.096
5.8372e-04,0.9,0.7,-0.096,-0.104
5.9140e-04,0.9,1.1,-0.1,-0.096
5.9908e-04,0.9,0.7,-0.1,-0.1
6.0676e-04,0.9,1.1,-0.096,-0.092
6.1444e-04,0.9,0.7,-0.096,-0.1
6.2212e-04,0.9,1.1,-0.096,-0.092
6.2980e-04,1.1,0.7,-0.092,-0.1
6.3748e-04,1.1,1.1,-0.096,-0.092
6.4516e-04,1.1,0.7,-0.096,-0.1
6.5284e-04,1.1,1.1,-0.096,-0.092
6.6052e-04,0.9,0.7,-0.092,-0.1
6.6820e-04,1.1,1.3,-0.092,-0.092
6.7588e-04,1.1,0.9,-0.092,-0.096
6.8356e-04,1.1,1.3,-0.092,-0.088
6.9124e-04,1.1,0.9,-0.092,-0.096
6.9892e-04,1.1,1.3,-0.092,-0.088
7.0661e-04,1.1,0.9,-0.092,-0.096
7.1429e-04,1.1,1.3,-0.092,-0.088
7.2197e-04,1.1,0.9,-0.088,-0.096
7.2965e-04,1.3,1.3,-0.092,-0.084
7.3733e-04,1.3,0.9,-0.088,-0.092
7.4501e-04,1.1,1.3,-0.088,-0.084
7.5269e-04,1.1,0.9,-0.088,-0.092
7.6037e-04,1.1,1.3,-0.088,-0.084
7.6805e-04,1.1,0.9,-0.088,-0.092
7.7573e-04,1.3,1.3,-0.088,-0.084
7.8341e-04,1.3,0.9,-0.088,-0.092
7.9109e-04,1.3,1.3,-0.088,-0.084
7.9877e-04,1.3,1.1,-0.084,-0.092
8.0645e-04,1.3,1.3,-0.088,-0.084
8.1413e-04,1.3,1.1,-0.084,-0.092
8.2181e-04,1.3,1.5,-0.088,-0.08
8.2949e-04,1.3,1.1,-0.084,-0.088
8.3717e-04,1.3,1.5,-0.084,-0.08
8.4485e-04,1.3,1.1,-0.084,-0.088
8.5253e-04,1.3,1.5,-0.084,-0.08
8.6022e-04,1.3,1.1,-0.084,-0.088
8.6790e-04,1.3,1.5,-0.084,-0.076
8.7558e-04,1.3,1.1,-0.084,-0.088
8.8326e-04,1.3,1.5,-0.08,-0.08
8.9094e-04,1.5,1.1,-0.084,-0.084
8.9862e-04,1.3,1.5,-0.08,-0.076
9.0630e-04,1.3,1.1,-0.08,-0.084
9.1398e-04,1.3,1.5,-0.08,-0.076
9.2166e-04,1.3,1.1,-0.08,-0.084
9.2934e-04,1.5,1.5,-0.08,-0.076
9.3702e-04,1.3,1.1,-0.08,-0.084
9.4470e-04,1.5,1.5,-0.08,-0.076
9.5238e-04,1.5,1.1,-0.076,-0.08
9.6006e-04,1.5,1.7,-0.076,-0.076
9.6774e-04,1.5,1.3,-0.076,-0.08
9.7542e-04,1.5,1.7,-0.076,-0.072
9.8310e-04,1.5,1.3,-0.076,-0.08
9.9078e-04,1.5,1.7,-0.076,-0.072
9.9846e-04,1.5,1.3,-0.076,-0.08
1.0061e-03,1.5,1.7,-0.076,-0.072
1.0138e-03,1.5,1.3,-0.076,-0.08
1.0215e-03,1.5,1.7,-0.076,-0.068
1.0292e-03,1.5,1.3,-0.072,-0.076
1.0369e-03,1.5,1.7,-0.072,-0.068
1.0445e-03,1.5,1.3,-0.072,-0.076
1.0522e-03,1.5,1.7,-0.072,-0.068
1.0599e-03,1.5,1.3,-0.072,-0.076
1.0676e-03,1.7,1.7,-0.068,-0.068
1.0753e-03,1.5,1.3,-0.068,-0.076
1.0829e-03,1.7,1.7,-0.068,-0.064
1.0906e-03,1.5,1.3,-0.072,-0.072
1.0983e-03,1.7,1.9,-0.068,-0.064
1.1060e-03,1.5,1.5,-0.068,-0.072
1.1137e-03,1.7,1.9,-0.068,-0.064
1.1214e-03,1.7,1.3,-0.068,-0.072
1.1290e-03,1.7,1.9,-0.064,-0.064
1.1367e-03,1.5,1.5,-0.064,-0.068
1.1444e-03,1.7,1.9,-0.064,-0.06
1.1521e-03,1.7,1.5,-0.068,-0.072
1.1598e-03,1.7,1.9,-0.064,-0.06
1.1674e-03,1.7,1.5,-0.064,-0.068
1.1751e-03,1.7,1.9,-0.06,-0.06
1.1828e-03,1.7,1.5,-0.06,-0.068
1.1905e-03,1.7,1.9,-0.06,-0.06
1.1982e-03,1.7,1.5,-0.06,-0.064
1.2058e-03,1.9,1.9,-0.06,-0.056
1.2135e-03,1.9,1.5,-0.06,-0.064
1.2212e-03,1.9,1.9,-0.06,-0.056
1.2289e-03,1.9,1.5,-0.056,-0.064
1.2366e-03,1.7,1.9,-0.06,-0.056
1.2442e-03,1.9,1.5,-0.056,-0.064
1.2519e-03,1.9,1.9,-0.056,-0.052
1.2596e-03,1.9,1.5,-0.056,-0.06
1.2673e-03,1.9,2.1,-0.056,-0.052
1.2750e-03,1.9,1.5,-0.056,-0.06
1.2826e-03,1.9,2.1,-0.056,-0.052
1.2903e-03,1.9,1.5,-0.056,-0.06
1.2980e-03,1.9,2.1,-0.056,-0.048
1.3057e-03,1.9,1.7,-0.052,-0.06
1.3134e-03,1.9,2.1,-0.056,-0.052
1.3210e-03,1.9,1.7,-0.052,-0.056
1.3287e-03,1.9,2.1,-0.052,-0.048
1.3364e-03,1.9,1.7,-0.052,-0.056
1.3441e-03,1.9,2.1,-0.052,-0.048
1.3518e-03,1.9,1.7,-0.048,-0.056
1.3594e-03,1.9,2.1,-0.048,-0.044
1.3671e-03,1.9,1.7,-0.048,-0.052
1.3748e-03,1.9,2.1,-0.048,-0.044
1.3825e-03,1.9,1.7,-0.048,-0.052
1.3902e-03,1.9,2.1,-0.048,-0.044
1.3978e-03,1.9,1.7,-0.044,-0.052
1.4055e-03,2.1,2.1,-0.048,-0.044
1.4132e-03,2.1,1.7,-0.048,-0.048
1.4209e-03,1.9,2.1,-0.048,-0.04
1.4286e-03,2.1,1.7,-0.044,-0.048
1.4363e-03,1.9,2.1,-0.044,-0.04
1.4439e-03,1.9,1.7,-0.044,-0.048
1.4516e-03,1.9,2.1,-0.044,-0.04
1.4593e-03,2.1,1.7,-0.044,-0.048
1.4670e-03,2.1,2.1,-0.044,-0.04
1.4747e-03,2.1,1.7,-0.04,-0.044
1.4823e-03,2.1,2.1,-0.04,-0.036
1.4900e-03,2.1,1.7,-0.04,-0.044
1.4977e-03,2.1,2.1,-0.04,-0.036
1.5054e-03,2.1,1.7,-0.04,-0.044
1.5131e-03,2.1,2.3,-0.04,-0.036
1.5207e-03,2.1,1.7,-0.036,-0.04
1.5284e-03,2.1,2.3,-0.036,-0.036
1.5361e-03,2.1,1.7,-0.036,-0.04
1.5438e-03,2.1,2.3,-0.036,-0.032
1.5515e-03,2.1,1.7,-0.036,-0.04
1.5591e-03,2.1,2.3,-0.036,-0.032
1.5668e-03,2.1,1.9,-0.036,-0.04
1.5745e-03,2.1,2.3,-0.036,-0.032
1.5822e-03,2.1,1.9,-0.032,-0.04
1.5899e-03,2.1,2.3,-0.032,-0.028
1.5975e-03,2.1,1.7,-0.032,-0.036
1.6052e-03,2.1,2.3,-0.032,-0.028
1.6129e-03,2.1,1.9,-0.032,-0.036
1.6206e-03,2.1,2.3,-0.032,-0.028
1.6283e-03,2.1,1.9,-0.032,-0.036
1.6359e-03,2.1,2.3,-0.032,-0.028
1.6436e-03,2.1,1.9,-0.028,-0.032
1.6513e-03,2.1,2.3,-0.028,-0.024
1.6590e-03,2.1,1.9,-0.028,-0.032
1.6667e-03,2.1,2.3,-0.028,-0.024
1.6743e-03,2.1,1.9,-0.028,-0.032
1.6820e-03,2.1,2.3,-0.024,-0.024
1.6897e-03,2.3,1.9,-0.028,-0.028
1.6974e-03,2.1,2.3,-0.024,-0.024
1.7051e-03,2.3,1.9,-0.028,-0.028
1.7127e-03,2.3,2.3,-0.024,-0.02
1.7204e-03,2.3,1.9,-0.024,-0.028
1.7281e-03,2.3,2.3,-0.024,-0.02
1.7358e-03,2.3,1.9,-0.024,-0.028
1.7435e-03,2.3,2.3,-0.02,-0.02
1.7512e-03,2.1,1.9,-0.02,-0.024
1.7588e-03,2.1,2.5,-0.02,-0.016
1.7665e-03,2.3,1.9,-0.02,-0.024
1.7742e-03,2.1,2.5,-0.02,-0.016
1.7819e-03,2.3,1.9,-0.02,-0.024
1.7896e-03,2.3,2.5,-0.016,-0.016
1.7972e-03,2.3,1.9,-0.02,-0.024
1.8049e-03,2.3,2.5,-0.02,-0.016
1.8126e-03,2.3,2.1,-0.016,-0.02
1.8203e-03,2.3,2.5,-0.016,-0.012
1.8280e-03,2.3,2.1,-0.016,-0.02
1.8356e-03,2.3,2.5,-0.016,-0.012
1.8433e-03,2.3,2.1,-0.016,-0.02
1.8510e-03,2.3,2.5,-0.016,-0.012
1.8587e-03,2.5,2.1,-0.012,-0.016
1.8664e-03,2.3,2.5,-0.012,-0.008
1.8740e-03,2.3,2.1,-0.012,-0.016
1.8817e-03,2.3,2.5,-0.012,-0.008
1.8894e-03,2.3,2.1,-0.012,-0.016
1.8971e-03,2.3,2.5,-0.008,-0.008
1.9048e-03,2.3,2.1,-0.012,-0.016
1.9124e-03,2.3,2.5,-0.012,-0.004
1.9201e-03,2.3,2.1,-0.008,-0.012
1.9278e-03,2.3,2.5,-0.008,-0.004
1.9355e-03,2.5,2.1,-0.008,-0.012
1.9432e-03,2.3,2.5,-0.008,-0.004
1.9508e-03,2.3,2.1,-0.008,-0.012
1.9585e-03,2.3,2.5,-0.004,8.9407e-11
1.9662e-03,2.5,2.1,-0.004,-0.012
1.9739e-03,2.3,2.7,-0.004,8.9407e-11
1.9816e-03,2.5,2.1,-0.004,-0.008
1.9892e-03,2.5,2.7,-0.004,8.9407e-11
1.9969e-03,2.5,2.1,-0.004,-0.008
2.0046e-03,2.5,2.7,8.9407e-11,8.9407e-11
2.0123e-03,2.5,2.1,8.9407e-11,-0.008
2.0200e-03,2.5,2.7,8.9407e-11,0.004
2.0276e-03,2.5,2.3,8.9407e-11,-0.004
2.0353e-03,2.5,2.7,8.9407e-11,0.004
2.0430e-03,2.5,2.3,8.9407e-11,-0.008
2.0507e-03,2.7,2.7,0.004,0.008
2.0584e-03,2.5,2.3,0.004,-0.004
2.0661e-03,2.5,2.7,0.004,0.008
2.0737e-03,2.5,2.3,0.004,-0.004
2.0814e-03,2.7,2.7,0.004,0.008
2.0891e-03,2.7,2.3,0.004,8.9407e-11
2.0968e-03,2.7,2.7,0.008,0.008
2.1045e-03,2.5,2.3,0.008,8.9407e-11
2.1121e-03,2.5,2.7,0.008,0.012
2.1198e-03,2.7,2.3,0.008,0.004
2.1275e-03,2.7,2.7,0.008,0.012
2.1352e-03,2.7,2.3,0.008,0.004
2.1429e-03,2.7,2.7,0.008,0.012
2.1505e-03,2.5,2.3,0.012,0.004
2.1582e-03,2.7,2.9,0.008,0.016
2.1659e-03,2.7,2.3,0.012,0.004
2.1736e-03,2.7,2.7,0.012,0.016
2.1813e-03,2.7,2.3,0.012,0.008
2.1889e-03,2.7,2.9,0.016,0.016
2.1966e-03,2.7,2.3,0.012,0.008
2.2043e-03,2.7,2.9,0.016,0.02
2.2120e-03,2.7,2.5,0.016,0.008
2.2197e-03,2.7,2.9,0.016,0.02
2.2273e-03,2.7,2.5,0.016,0.008
2.2350e-03,2.7,2.9,0.016,0.02
2.2427e-03,2.7,2.5,0.016,0.012
2.2504e-03,2.7,2.9,0.02,0.02
2.2581e-03,2.7,2.5,0.02,0.012
2.2657e-03,2.7,2.9,0.02,0.024
2.2734e-03,2.7,2.5,0.02,0.012
2.2811e-03,2.7,2.9,0.02,0.024
2.2888e-03,2.9,2.5,0.02,0.016
2.2965e-03,2.9,2.9,0.024,0.024
2.3041e-03,2.9,2.5,0.024,0.016
2.3118e-03,2.9,2.9,0.024,0.028
2.3195e-03,2.7,2.5,0.024,0.016
2.3272e-03,2.9,2.9,0.024,0.028
2.3349e-03,2.9,2.5,0.024,0.02
2.3425e-03,2.9,2.9,0.024,0.028
2.3502e-03,2.9,2.5,0.024,0.02
2.3579e-03,2.9,3.1,0.028,0.032
2.3656e-03,2.9,2.7,0.028,0.02
2.3733e-03,2.9,3.1,0.028,0.032
2.3810e-03,2.9,2.7,0.028,0.024
2.3886e-03,2.9,3.1,0.032,0.032
2.3963e-03,2.9,2.7,0.028,0.024
2.4040e-03,2.9,3.1,0.032,0.032
2.4117e-03,2.9,2.7,0.032,0.024
2.4194e-03,2.9,3.1,0.032,0.036
2.4270e-03,2.9,2.7,0.032,0.024
2.4347e-03,2.9,3.1,0.036,0.036
2.4424e-03,2.9,2.7,0.032,0.028
2.4501e-03,2.9,3.1,0.036,0.036
2.4578e-03,3.1,2.7,0.036,0.028
2.4654e-03,2.9,3.1,0.036,0.04
2.4731e-03,3.1,2.7,0.036,0.028
2.4808e-03,3.1,3.1,0.036,0.04
2.4885e-03,3.1,2.7,0.036,0.032
2.4962e-03,3.1,3.1,0.036,0.04
2.5038e-03,2.9,2.7,0.036,0.032
2.5115e-03,2.9,3.1,0.04,0.04
2.5192e-03,2.9,2.7,0.04,0.032
2.5269e-03,3.1,3.3,0.04,0.044
2.5346e-03,3.1,2.9,0.04,0.036
2.5422e-03,3.1,3.3,0.04,0.044
2.5499e-03,3.1,2.9,0.04,0.036
2.5576e-03,3.1,3.3,0.04,0.044
2.5653e-03,3.1,2.9,0.04,0.036
2.5730e-03,3.1,3.3,0.044,0.048
2.5806e-03,3.1,2.9,0.044,0.04
2.5883e-03,3.1,3.3,0.044,0.048
2.5960e-03,3.1,2.9,0.044,0.04
2.6037e-03,3.1,3.3,0.048,0.048
2.6114e-03,3.1,2.9,0.048,0.04
2.6190e-03,3.1,3.3,0.044,0.048
2.6267e-03,3.1,2.9,0.048,0.04
2.6344e-03,3.1,3.3,0.048,0.056
2.6421e-03,3.1,2.9,0.048,0.044
2.6498e-03,3.1,3.3,0.048,0.052
2.6575e-03,3.3,2.9,0.048,0.044
2.6651e-03,3.1,3.3,0.048,0.056
2.6728e-03,3.1,2.9,0.048,0.048
2.6805e-03,3.3,3.5,0.052,0.056
2.6882e-03,3.3,3.1,0.052,0.048
2.6959e-03,3.3,3.5,0.052,0.056
2.7035e-03,3.3,3.1,0.052,0.048
2.7112e-03,3.3,3.5,0.056,0.056
2.7189e-03,3.3,3.1,0.056,0.052
2.7266e-03,3.3,3.5,0.056,0.06
2.7343e-03,3.3,3.1,0.056,0.052
2.7419e-03,3.3,3.5,0.056,0.06
2.7496e-03,3.3,3.1,0.06,0.052
2.7573e-03,3.3,3.5,0.06,0.06
2.7650e-03,3.5,3.1,0.056,0.056
2.7727e-03,3.3,3.5,0.06,0.064
2.7803e-03,3.5,3.1,0.06,0.056
2.7880e-03,3.3,3.5,0.06,0.064
2.7957e-03,3.5,3.3,0.06,0.056
2.8034e-03,3.5,3.5,0.06,0.064
2.8111e-03,3.3,3.3,0.06,0.06
2.8187e-03,3.5,3.7,0.064,0.068
2.8264e-03,3.5,3.3,0.064,0.056
2.8341e-03,3.5,3.7,0.064,0.072
2.8418e-03,3.5,3.3,0.068,0.06
2.8495e-03,3.5,3.7,0.068,0.068
2.8571e-03,3.5,3.3,0.068,0.064
2.8648e-03,3.5,3.7,0.068,0.072
2.8725e-03,3.5,3.3,0.068,0.064
2.8802e-03,3.5,3.7,0.068,0.072
2.8879e-03,3.5,3.3,0.072,0.064
2.8955e-03,3.5,3.7,0.068,0.072
2.9032e-03,3.5,3.3,0.072,0.064
2.9109e-03,3.5,3.7,0.072,0.072
2.9186e-03,3.7,3.3,0.072,0.068
2.9263e-03,3.7,3.7,0.072,0.076
2.9339e-03,3.7,3.5,0.072,0.068
2.9416e-03,3.7,3.7,0.072,0.076
2.9493e-03,3.7,3.5,0.072,0.068
2.9570e-03,3.7,3.7,0.076,0.076
2.9647e-03,3.7,3.5,0.076,0.072
2.9724e-03,3.7,3.9,0.076,0.08
2.9800e-03,3.7,3.5,0.076,0.072
2.9877e-03,3.7,3.9,0.076,0.08
2.9954e-03,3.7,3.5,0.076,0.072
3.0031e-03,3.7,3.9,0.076,0.08
3.0108e-03,3.7,3.5,0.08,0.076
3.0184e-03,3.7,3.9,0.08,0.084
3.0261e-03,3.7,3.5,0.08,0.072
3.0338e-03,3.7,3.9,0.08,0.084
3.0415e-03,3.9,3.7,0.08,0.076
3.0492e-03,3.9,3.9,0.08,0.084
3.0568e-03,3.9,3.7,0.084,0.076
3.0645e-03,3.9,3.9,0.084,0.084
3.0722e-03,3.7,3.7,0.084,0.08
3.0799e-03,3.7,3.9,0.084,0.088
3.0876e-03,3.7,3.7,0.084,0.08
3.0952e-03,3.7,4.1,0.084,0.088
3.1029e-03,3.9,3.7,0.084,0.08
3.1106e-03,3.7,4.1,0.084,0.088
3.1183e-03,3.9,3.7,0.088,0.084
3.1260e-03,3.9,4.1,0.088,0.092
3.1336e-03,3.9,3.7,0.088,0.084
3.1413e-03,3.9,4.1,0.088,0.092
3.1490e-03,3.9,3.7,0.092,0.084
3.1567e-03,3.9,4.1,0.088,0.092
3.1644e-03,3.9,3.7,0.088,0.088
3.1720e-03,3.9,4.1,0.092,0.096
3.1797e-03,4.1,3.7,0.092,0.088
3.1874e-03,4.1,4.3,0.092,0.096
3.1951e-03,4.1,3.9,0.092,0.088
3.2028e-03,4.1,4.3,0.092,0.096
3.2104e-03,4.1,3.9,0.092,0.092
3.2181e-03,4.1,4.3,0.092,0.096
3.2258e-03,4.1,3.9,0.092,0.088
3.2335e-03,4.1,4.3,0.096,0.104
3.2412e-03,4.1,3.9,0.096,0.092
3.2488e-03,4.1,4.3,0.096,0.1
3.2565e-03,4.1,3.9,0.096,0.092
3.2642e-03,4.1,4.3,0.096,0.1
3.2719e-03,4.1,3.9,0.1,0.096
3.2796e-03,4.3,4.3,0.1,0.104
3.2873e-03,4.3,3.9,0.1,0.096
3.2949e-03,4.1,4.5,0.1,0.104
3.3026e-03,4.1,4.1,0.1,0.096
3.3103e-03,4.3,4.5,0.1,0.104
3.3180e-03,4.3,4.1,0.104,0.1
3.3257e-03,4.3,4.5,0.104,0.108
3.3333e-03,4.3,4.1,0.104,0.1
3.3410e-03,4.3,4.5,0.104,0.108
3.3487e-03,4.3,4.1,0.108,0.1
3.3564e-03,4.3,4.5,0.104,0.108
3.3641e-03,4.5,4.1,0.104,0.104
3.3717e-03,4.5,4.5,0.108,0.112
3.3794e-03,4.5,4.1,0.108,0.104
3.3871e-03,4.3,4.5,0.108,0.112
3.3948e-03,4.5,4.3,0.108,0.104
3.4025e-03,4.5,4.5,0.108,0.112
3.4101e-03,4.5,4.3,0.108,0.108
3.4178e-03,4.5,4.5,0.108,0.112
3.4255e-03,4.5,4.3,0.108,0.108
3.4332e-03,4.5,4.7,0.112,0.116
3.4409e-03,4.5,4.3,0.112,0.108
3.4485e-03,4.5,4.7,0.112,0.116
3.4562e-03,4.5,4.3,0.112,0.108
3.4639e-03,4.5,4.7,0.112,0.116
3.4716e-03,4.5,4.3,0.116,0.112
3.4793e-03,4.5,4.7,0.116,0.12
3.4869e-03,4.7,4.3,0.116,0.108
3.4946e-03,4.7,4.7,0.116,0.124
3.5023e-03,4.5,4.5,0.116,0.112
3.5100e-03,4.7,4.9,0.116,0.12
3.5177e-03,4.7,4.5,0.116,0.116
3.5253e-03,4.7,4.9,0.12,0.124
3.5330e-03,4.7,4.5,0.12,0.116
3.5407e-03,4.7,4.9,0.12,0.124
3.5484e-03,4.7,4.5,0.12,0.116
3.5561e-03,4.7,4.9,0.12,0.124
3.5637e-03,4.7,4.5,0.124,0.12
3.5714e-03,4.9,4.9,0.124,0.124
3.5791e-03,4.7,4.5,0.124,0.12
3.5868e-03,4.9,4.9,0.124,0.128
3.5945e-03,4.9,4.7,0.124,0.12
3.6022e-03,4.9,4.9,0.124,0.128
3.6098e-03,4.9,4.7,0.124,0.12
3.6175e-03,4.9,5.1,0.128,0.128
3.6252e-03,4.9,4.7,0.128,0.124
3.6329e-03,4.9,5.1,0.128,0.132
3.6406e-03,4.9,4.7,0.128,0.124
3.6482e-03,4.9,5.1,0.128,0.132
3.6559e-03,4.9,4.7,0.128,0.12
3.6636e-03,5.1,5.1,0.128,0.136
3.6713e-03,4.9,4.7,0.132,0.124
3.6790e-03,5.1,5.1,0.128,0.132
3.6866e-03,5.1,4.7,0.128,0.128
3.6943e-03,5.1,5.3,0.132,0.136
3.7020e-03,5.1,4.9,0.132,0.128
3.7097e-03,5.1,5.3,0.132,0.136
3.7174e-03,5.1,4.9,0.132,0.128
3.7250e-03,5.1,5.3,0.132,0.136
3.7327e-03,5.1,4.9,0.132,0.128
3.7404e-03,5.1,5.3,0.132,0.14
3.7481e-03,5.3,4.9,0.136,0.132
3.7558e-03,5.3,5.5,0.136,0.14
3.7634e-03,5.3,4.9,0.136,0.132
3.7711e-03,5.3,5.3,0.136,0.14
3.7788e-03,5.3,5.1,0.136,0.132
3.7865e-03,5.3,5.5,0.136,0.14
3.7942e-03,5.3,5.1,0.136,0.132
3.8018e-03,5.3,5.5,0.14,0.14
3.8095e-03,5.3,5.1,0.14,0.136
3.8172e-03,5.3,5.5,0.14,0.144
3.8249e-03,5.5,5.1,0.14,0.136
3.8326e-03,5.5,5.5,0.14,0.144
3.8402e-03,5.3,5.1,0.14,0.136
3.8479e-03,5.5,5.7,0.14,0.148
3.8556e-03,5.5,5.3,0.144,0.136
3.8633e-03,5.5,5.7,0.144,0.148
3.8710e-03,5.5,5.3,0.144,0.14
3.8786e-03,5.5,5.7,0.144,0.148
3.8863e-03,5.7,5.3,0.144,0.14
3.8940e-03,5.5,5.7,0.144,0.148
3.9017e-03,5.7,5.3,0.144,0.14
3.9094e-03,5.7,5.7,0.144,0.148
3.9171e-03,5.7,5.5,0.144,0.14
3.9247e-03,5.7,5.9,0.148,0.152
3.9324e-03,5.7,5.5,0.148,0.144
3.9401e-03,5.7,5.9,0.148,0.152
3.9478e-03,5.7,5.5,0.148,0.144
3.9555e-03,5.9,5.9,0.148,0.152
3.9631e-03,5.9,5.5,0.148,0.144
3.9708e-03,5.9,5.9,0.148,0.152
3.9785e-03,5.9,5.7,0.152,0.144
3.9862e-03,5.9,6.1,0.148,0.156
3.9939e-03,5.9,5.7,0.152,0.148
4.0015e-03,5.9,6.1,0.156,0.156
4.0092e-03,5.9,5.7,0.152,0.148
4.0169e-03,5.9,6.1,0.156,0.156
4.0246e-03,5.9,5.7,0.156,0.148
